ws_diff,ws_diff_bin,steps_diff
44.0,"(16, 48]",1785.2058823529417
45.0,"(16, 48]",-558.3684210526317
45.0,"(16, 48]",452.0919256330435
45.0,"(16, 48]",6799.894545454546
45.0,"(16, 48]",-3224.75
45.0,"(16, 48]",2702.2200000000007
45.0,"(16, 48]",3251.5
45.0,"(16, 48]",656.6025641025635
46.0,"(16, 48]",-3121.4023529411766
46.0,"(16, 48]",-1311.3133333333335
46.0,"(16, 48]",11081.298076923076
47.0,"(16, 48]",3194.121137570737
47.0,"(16, 48]",-3167.710526315789
48.0,"(16, 48]",482.3306121171759
48.0,"(16, 48]",7211.048025345095
48.0,"(16, 48]",3687.181699880833
48.0,"(16, 48]",-583.3087869493729
49.0,"(48, 80]",9523.685897435897
49.0,"(48, 80]",7476.235294117647
49.0,"(48, 80]",4117.653846153846
49.0,"(48, 80]",472.15230769230766
50.0,"(48, 80]",-1028.6153846153848
50.0,"(48, 80]",6772.818181818182
50.0,"(48, 80]",4579.0
51.0,"(48, 80]",5202.598314364241
51.0,"(48, 80]",-347.6333333333332
52.0,"(48, 80]",5360.525217391303
52.0,"(48, 80]",-111.79389747276944
53.0,"(48, 80]",6732.771428571429
54.0,"(48, 80]",-1148.25
54.0,"(48, 80]",1708.2073687439029
54.0,"(48, 80]",2127.11
56.0,"(48, 80]",-533.9404761904764
56.0,"(48, 80]",2487.4936931948723
56.0,"(48, 80]",-2192.622421991143
56.0,"(48, 80]",-1819.0
57.0,"(48, 80]",-2361.309523809523
57.0,"(48, 80]",397.7933333333335
59.0,"(48, 80]",12799.048076923078
60.0,"(48, 80]",4037.684210526316
61.0,"(48, 80]",93.27289377289391
63.0,"(48, 80]",414.9407416403128
64.0,"(48, 80]",-2745.0957794143
66.0,"(48, 80]",3461.916666666667
69.0,"(48, 80]",2125.875
70.0,"(48, 80]",-3307.230769230769
71.0,"(48, 80]",2425.990594112356
75.0,"(48, 80]",-2947.125
