steps_diff,ws_diff,ws_diff_bin
2913.770833333333,0.0,"(-16, 16]"
-704.683809523809,0.0,"(-16, 16]"
990.613636363636,0.0,"(-16, 16]"
2672.9523809523816,0.0,"(-16, 16]"
-1897.145833333333,0.0,"(-16, 16]"
1238.0352564102561,0.0,"(-16, 16]"
-3611.2352941176473,0.0,"(-16, 16]"
-2200.8323712570864,0.0,"(-16, 16]"
-1929.416666666667,0.0,"(-16, 16]"
-701.2598179406186,0.0,"(-16, 16]"
3622.5625,0.0,"(-16, 16]"
-2138.3327016966537,0.0,"(-16, 16]"
-863.8843895591667,0.0,"(-16, 16]"
578.0737179487177,0.0,"(-16, 16]"
1606.3809523809525,0.0,"(-16, 16]"
-1651.4523809523816,0.0,"(-16, 16]"
1864.79185520362,0.0,"(-16, 16]"
2002.1538461538464,0.0,"(-16, 16]"
-7469.469696969697,0.0,"(-16, 16]"
-799.8114285714282,0.0,"(-16, 16]"
-2181.934505209333,0.0,"(-16, 16]"
-8363.909090909092,0.0,"(-16, 16]"
-4551.970000000001,0.0,"(-16, 16]"
10201.964765615414,0.0,"(-16, 16]"
1956.7409523809522,0.0,"(-16, 16]"
-1433.4526315789474,0.0,"(-16, 16]"
-1354.436855519154,0.0,"(-16, 16]"
-2088.833333333333,0.0,"(-16, 16]"
5239.092517277571,0.0,"(-16, 16]"
-861.666666666667,0.0,"(-16, 16]"
-507.5808080808081,0.0,"(-16, 16]"
-1791.6015037593986,0.0,"(-16, 16]"
2437.2687557008467,0.0,"(-16, 16]"
-4128.197031816639,0.0,"(-16, 16]"
-2504.831205100229,0.0,"(-16, 16]"
514.7380952380954,0.0,"(-16, 16]"
646.2209523809523,0.0,"(-16, 16]"
239.52048322876408,0.0,"(-16, 16]"
-1456.84,0.0,"(-16, 16]"
339.818181818182,0.0,"(-16, 16]"
636.2692307692311,0.0,"(-16, 16]"
-2222.320297241875,0.0,"(-16, 16]"
16553.895424836603,0.0,"(-16, 16]"
-321.48663101604285,1.0,"(-16, 16]"
-1839.6296736639895,1.0,"(-16, 16]"
727.6833333333334,1.0,"(-16, 16]"
465.4313725490197,1.0,"(-16, 16]"
-321.1944444444444,1.0,"(-16, 16]"
-2804.938405797101,1.0,"(-16, 16]"
-1084.9041307485222,1.0,"(-16, 16]"
2154.7304347826084,1.0,"(-16, 16]"
740.0057142857132,1.0,"(-16, 16]"
2233.633333333333,1.0,"(-16, 16]"
688.0,1.0,"(-16, 16]"
-240.7056599932007,1.0,"(-16, 16]"
1737.4999999999993,1.0,"(-16, 16]"
1799.1555183946493,1.0,"(-16, 16]"
-213.41919191919212,1.0,"(-16, 16]"
-2663.070707070707,1.0,"(-16, 16]"
-4167.212567057109,1.0,"(-16, 16]"
-745.8111111111111,1.0,"(-16, 16]"
-255.1454545454553,1.0,"(-16, 16]"
4421.074649768636,1.0,"(-16, 16]"
-899.3199999999997,1.0,"(-16, 16]"
-6636.641711229948,1.0,"(-16, 16]"
3887.277777777778,1.0,"(-16, 16]"
-2642.856945027503,1.0,"(-16, 16]"
1743.3879598662204,1.0,"(-16, 16]"
-3196.229249011858,1.0,"(-16, 16]"
-432.2629830929672,1.0,"(-16, 16]"
-1422.5499999999995,1.0,"(-16, 16]"
1902.416666666666,1.0,"(-16, 16]"
1088.8178053830222,1.0,"(-16, 16]"
2462.850235777893,1.0,"(-16, 16]"
-721.6945913365809,1.0,"(-16, 16]"
701.1287878787875,1.0,"(-16, 16]"
-1322.375,1.0,"(-16, 16]"
2125.2857420174587,1.0,"(-16, 16]"
4497.298334127192,1.0,"(-16, 16]"
-1873.9759615384612,1.0,"(-16, 16]"
-4616.381488380999,1.0,"(-16, 16]"
280.0478468899523,1.0,"(-16, 16]"
-1629.34,1.0,"(-16, 16]"
231.6166666666668,1.0,"(-16, 16]"
3915.684858821615,1.0,"(-16, 16]"
4090.4423076923076,1.0,"(-16, 16]"
2545.3490909090906,1.0,"(-16, 16]"
-5524.411764705883,1.0,"(-16, 16]"
126.37318840579701,1.0,"(-16, 16]"
-3094.343157894737,1.0,"(-16, 16]"
2114.0838411004565,1.0,"(-16, 16]"
289.911764705882,1.0,"(-16, 16]"
-266.8000000000002,1.0,"(-16, 16]"
3991.674242424242,1.0,"(-16, 16]"
2330.410336865461,1.0,"(-16, 16]"
-1717.211913789285,1.0,"(-16, 16]"
2048.230769230769,2.0,"(-16, 16]"
-2058.205205947148,2.0,"(-16, 16]"
5788.9276018099545,2.0,"(-16, 16]"
5346.235042735043,2.0,"(-16, 16]"
585.1111111111112,2.0,"(-16, 16]"
-885.8784615384611,2.0,"(-16, 16]"
-4570.125,2.0,"(-16, 16]"
430.46,2.0,"(-16, 16]"
-356.43063030747453,2.0,"(-16, 16]"
-1162.8149590391934,2.0,"(-16, 16]"
-3300.7323076923076,2.0,"(-16, 16]"
971.2928571428564,2.0,"(-16, 16]"
-1672.9737548831424,2.0,"(-16, 16]"
-1354.583333333334,2.0,"(-16, 16]"
-4859.525901822535,2.0,"(-16, 16]"
-1419.9539960905404,2.0,"(-16, 16]"
-3826.672307692307,2.0,"(-16, 16]"
19.350000000000364,2.0,"(-16, 16]"
-3859.508333333333,2.0,"(-16, 16]"
-1249.339072917198,2.0,"(-16, 16]"
4671.740726905525,2.0,"(-16, 16]"
-209.04411764705898,2.0,"(-16, 16]"
1269.9952380952382,2.0,"(-16, 16]"
551.8461538461534,2.0,"(-16, 16]"
-4844.636363636364,2.0,"(-16, 16]"
-459.6545454545449,2.0,"(-16, 16]"
-3078.944444444445,2.0,"(-16, 16]"
-530.6999999999998,2.0,"(-16, 16]"
-593.1904761904761,2.0,"(-16, 16]"
-1644.5,2.0,"(-16, 16]"
-3345.916666666666,2.0,"(-16, 16]"
4896.427608713077,2.0,"(-16, 16]"
6077.163636363635,2.0,"(-16, 16]"
9804.5,2.0,"(-16, 16]"
1092.9261538461542,2.0,"(-16, 16]"
3669.290546470055,2.0,"(-16, 16]"
-1136.9067445178207,2.0,"(-16, 16]"
2707.627976190476,2.0,"(-16, 16]"
-473.8928571428573,2.0,"(-16, 16]"
-2806.25,2.0,"(-16, 16]"
2197.739926739927,2.0,"(-16, 16]"
-1165.0020403558328,2.0,"(-16, 16]"
2097.7000000000007,2.0,"(-16, 16]"
1734.5037593984964,2.0,"(-16, 16]"
2351.6666666666665,2.0,"(-16, 16]"
-1812.2372639966666,2.0,"(-16, 16]"
36.71428571428578,2.0,"(-16, 16]"
-701.1145937359095,3.0,"(-16, 16]"
-298.11375941120417,3.0,"(-16, 16]"
4513.441666666667,3.0,"(-16, 16]"
6653.5,3.0,"(-16, 16]"
1848.8077598781101,3.0,"(-16, 16]"
1958.0,3.0,"(-16, 16]"
-1902.5855114161288,3.0,"(-16, 16]"
25.64583333333348,3.0,"(-16, 16]"
-2565.538461538461,3.0,"(-16, 16]"
-437.15909090909105,3.0,"(-16, 16]"
-1531.6825396825398,3.0,"(-16, 16]"
3674.1923076923076,3.0,"(-16, 16]"
1293.648888888889,3.0,"(-16, 16]"
475.59780760935683,3.0,"(-16, 16]"
6288.04334365325,3.0,"(-16, 16]"
-2015.435294117647,3.0,"(-16, 16]"
-1479.2970760468754,3.0,"(-16, 16]"
2173.191692575947,3.0,"(-16, 16]"
2665.2019230769242,3.0,"(-16, 16]"
73.82666666666681,3.0,"(-16, 16]"
-2202.34830036936,3.0,"(-16, 16]"
99.2873534803075,3.0,"(-16, 16]"
952.2916666666664,3.0,"(-16, 16]"
4458.238095238095,3.0,"(-16, 16]"
-175.2692307692305,3.0,"(-16, 16]"
-1560.0500000000004,3.0,"(-16, 16]"
2952.9545454545455,3.0,"(-16, 16]"
4008.31623931624,3.0,"(-16, 16]"
8498.3125,3.0,"(-16, 16]"
-1714.9844665543333,3.0,"(-16, 16]"
3617.5400000000013,3.0,"(-16, 16]"
5404.272727272728,3.0,"(-16, 16]"
-845.6268115942039,3.0,"(-16, 16]"
-2685.6799999999994,3.0,"(-16, 16]"
-1819.75,3.0,"(-16, 16]"
-2341.56,3.0,"(-16, 16]"
-1643.5732592606955,3.0,"(-16, 16]"
-616.5416821187805,3.0,"(-16, 16]"
1126.5975,3.0,"(-16, 16]"
880.9185630814003,3.0,"(-16, 16]"
-1292.7731939314153,3.0,"(-16, 16]"
-1914.159090909091,3.0,"(-16, 16]"
170.14782579339953,3.0,"(-16, 16]"
-820.4549999999998,3.0,"(-16, 16]"
-3272.5652173913036,3.0,"(-16, 16]"
-1389.9766666666665,3.0,"(-16, 16]"
-95.38888888888893,3.0,"(-16, 16]"
2004.916666666666,3.0,"(-16, 16]"
-93.46524064171128,3.0,"(-16, 16]"
-1049.9495921339003,3.0,"(-16, 16]"
-300.0254997690999,3.0,"(-16, 16]"
-1254.2416666666668,3.0,"(-16, 16]"
834.3050000000003,3.0,"(-16, 16]"
-1736.9447420607812,3.0,"(-16, 16]"
30.65803064314241,3.0,"(-16, 16]"
-3769.555555555556,3.0,"(-16, 16]"
-6878.375,3.0,"(-16, 16]"
1968.625,3.0,"(-16, 16]"
3291.2533430921867,3.0,"(-16, 16]"
245.4882352941177,3.0,"(-16, 16]"
-2306.9538461538464,3.0,"(-16, 16]"
1037.5500000000004,3.0,"(-16, 16]"
1071.2435897435898,3.0,"(-16, 16]"
-1037.4945721176773,4.0,"(-16, 16]"
-2493.0993589743584,4.0,"(-16, 16]"
-459.840336134454,4.0,"(-16, 16]"
-3192.666666666667,4.0,"(-16, 16]"
3239.9174248171194,4.0,"(-16, 16]"
-3973.523333333333,4.0,"(-16, 16]"
1213.7014900212152,4.0,"(-16, 16]"
-524.7666666666664,4.0,"(-16, 16]"
3004.8973684210523,4.0,"(-16, 16]"
-484.62087912087924,4.0,"(-16, 16]"
504.4491978609626,4.0,"(-16, 16]"
-2047.4590643274853,4.0,"(-16, 16]"
390.96880006487504,4.0,"(-16, 16]"
3100.7919207766,4.0,"(-16, 16]"
966.0,4.0,"(-16, 16]"
-3213.5999999999995,4.0,"(-16, 16]"
3840.453294795489,4.0,"(-16, 16]"
-11.429951690821323,4.0,"(-16, 16]"
1081.2647058823532,4.0,"(-16, 16]"
3370.6564004497004,4.0,"(-16, 16]"
-3540.564102564103,4.0,"(-16, 16]"
-4502.768888888889,4.0,"(-16, 16]"
1874.9852488597094,4.0,"(-16, 16]"
5517.291741129813,4.0,"(-16, 16]"
-2109.3216374269005,4.0,"(-16, 16]"
2336.083736110317,4.0,"(-16, 16]"
-433.4705969779569,4.0,"(-16, 16]"
-3011.3777777777777,4.0,"(-16, 16]"
1302.7142857142853,4.0,"(-16, 16]"
3267.58069640682,4.0,"(-16, 16]"
-1072.716666666665,4.0,"(-16, 16]"
575.6000000000004,4.0,"(-16, 16]"
1072.9791666666665,4.0,"(-16, 16]"
-2990.5244444444447,4.0,"(-16, 16]"
2823.583333333333,4.0,"(-16, 16]"
201.96182345278385,4.0,"(-16, 16]"
-1044.758702204721,4.0,"(-16, 16]"
-2482.355789473684,4.0,"(-16, 16]"
611.2666666666672,4.0,"(-16, 16]"
2166.0256410256416,4.0,"(-16, 16]"
-3598.4773002378124,4.0,"(-16, 16]"
-5082.416666666667,4.0,"(-16, 16]"
-311.3292307692306,4.0,"(-16, 16]"
1593.064086439001,4.0,"(-16, 16]"
-4473.954887218045,4.0,"(-16, 16]"
1725.418402048488,4.0,"(-16, 16]"
993.4923076923077,4.0,"(-16, 16]"
-18005.26196289,4.0,"(-16, 16]"
524.9405594405589,4.0,"(-16, 16]"
7014.623188405797,5.0,"(-16, 16]"
-3773.5822814621993,5.0,"(-16, 16]"
-1707.3670257827946,5.0,"(-16, 16]"
-4002.729411764707,5.0,"(-16, 16]"
1449.1876923076925,5.0,"(-16, 16]"
-1295.106060606061,5.0,"(-16, 16]"
152.60576923076906,5.0,"(-16, 16]"
-268.09523809523847,5.0,"(-16, 16]"
3111.61531372232,5.0,"(-16, 16]"
4593.909922984074,5.0,"(-16, 16]"
536.1605023463185,5.0,"(-16, 16]"
-15.08333333333303,5.0,"(-16, 16]"
-3418.23,5.0,"(-16, 16]"
385.6186731947018,5.0,"(-16, 16]"
-2732.7794117647063,5.0,"(-16, 16]"
-4525.6399999999985,5.0,"(-16, 16]"
-1324.9915787418633,5.0,"(-16, 16]"
821.1088872201285,5.0,"(-16, 16]"
2273.726315789473,5.0,"(-16, 16]"
227.55083891076904,5.0,"(-16, 16]"
-78.1045117220001,5.0,"(-16, 16]"
-635.880000000001,5.0,"(-16, 16]"
-2528.6133333333332,5.0,"(-16, 16]"
2884.33042094069,5.0,"(-16, 16]"
2089.458333333333,5.0,"(-16, 16]"
1908.4100000000005,5.0,"(-16, 16]"
7313.386363636364,5.0,"(-16, 16]"
389.5492307692312,5.0,"(-16, 16]"
4366.16,5.0,"(-16, 16]"
-1604.1509090909094,5.0,"(-16, 16]"
-5157.96,5.0,"(-16, 16]"
17.221066065053947,5.0,"(-16, 16]"
2835.0333333333338,5.0,"(-16, 16]"
3482.103076923077,5.0,"(-16, 16]"
-980.5,5.0,"(-16, 16]"
-58.420168067226776,5.0,"(-16, 16]"
-1475.916666666667,5.0,"(-16, 16]"
-452.27272727272754,5.0,"(-16, 16]"
-1457.1739130434785,5.0,"(-16, 16]"
964.7136752136753,5.0,"(-16, 16]"
368.5704667837777,5.0,"(-16, 16]"
2060.233974358974,6.0,"(-16, 16]"
-4174.428571428573,6.0,"(-16, 16]"
1328.6507936507935,6.0,"(-16, 16]"
1248.7578461176245,6.0,"(-16, 16]"
-3.534090909090992,6.0,"(-16, 16]"
-2557.1809517332103,6.0,"(-16, 16]"
-399.98928683695794,6.0,"(-16, 16]"
2708.74358974359,6.0,"(-16, 16]"
-2290.714285714285,6.0,"(-16, 16]"
255.44210526315786,6.0,"(-16, 16]"
-482.3436507354963,6.0,"(-16, 16]"
-542.8000000000002,6.0,"(-16, 16]"
-1690.5192307692307,6.0,"(-16, 16]"
-336.69478157221835,6.0,"(-16, 16]"
171.16176470588292,6.0,"(-16, 16]"
4871.653846153846,6.0,"(-16, 16]"
606.2431232483004,6.0,"(-16, 16]"
-588.0148124158668,6.0,"(-16, 16]"
-943.125,6.0,"(-16, 16]"
-2612.142857142857,6.0,"(-16, 16]"
5998.4739697263985,6.0,"(-16, 16]"
-4246.323868160343,6.0,"(-16, 16]"
693.1010101010103,6.0,"(-16, 16]"
875.5989010989015,6.0,"(-16, 16]"
1719.0285714285721,6.0,"(-16, 16]"
1556.5463071042411,6.0,"(-16, 16]"
5559.320972695999,6.0,"(-16, 16]"
-2148.8469565217392,6.0,"(-16, 16]"
-2869.4231578947365,6.0,"(-16, 16]"
656.5034298619727,6.0,"(-16, 16]"
3210.476190476191,6.0,"(-16, 16]"
-1216.088235294118,6.0,"(-16, 16]"
-241.19047619047612,6.0,"(-16, 16]"
-773.1530879131527,6.0,"(-16, 16]"
1049.6220807705217,6.0,"(-16, 16]"
1137.6785714285716,6.0,"(-16, 16]"
1647.0510312029526,6.0,"(-16, 16]"
1396.2986644702194,6.0,"(-16, 16]"
-2233.138461538462,6.0,"(-16, 16]"
-6374.675982161209,6.0,"(-16, 16]"
1581.225369835,6.0,"(-16, 16]"
-1251.5211018923992,6.0,"(-16, 16]"
24.560606060606002,6.0,"(-16, 16]"
-67.88888888888869,6.0,"(-16, 16]"
-1463.2208787615039,6.0,"(-16, 16]"
3954.791666666666,6.0,"(-16, 16]"
2283.173076923077,6.0,"(-16, 16]"
-2275.653320314375,6.0,"(-16, 16]"
2059.0,6.0,"(-16, 16]"
1783.0,6.0,"(-16, 16]"
-1879.0714285714284,6.0,"(-16, 16]"
1593.6999999999996,6.0,"(-16, 16]"
-3853.5745454545454,6.0,"(-16, 16]"
2392.0,7.0,"(-16, 16]"
-990.1568435899107,7.0,"(-16, 16]"
2241.3076923076924,7.0,"(-16, 16]"
113.32130864366718,7.0,"(-16, 16]"
-5525.8943405170285,7.0,"(-16, 16]"
-970.5129870129872,7.0,"(-16, 16]"
-287.4000000000001,7.0,"(-16, 16]"
-413.34558823529403,7.0,"(-16, 16]"
2823.7058823529414,7.0,"(-16, 16]"
-9274.769658624784,7.0,"(-16, 16]"
-3539.54168171,7.0,"(-16, 16]"
1390.191309131459,7.0,"(-16, 16]"
-131.0488484645839,7.0,"(-16, 16]"
-6036.0,7.0,"(-16, 16]"
-9317.332307692308,7.0,"(-16, 16]"
-799.3264357107691,7.0,"(-16, 16]"
-2329.8622067123792,7.0,"(-16, 16]"
2932.547826086957,7.0,"(-16, 16]"
299.36263736263714,7.0,"(-16, 16]"
-4516.924999999998,7.0,"(-16, 16]"
5096.620869565218,7.0,"(-16, 16]"
192.60769230769074,7.0,"(-16, 16]"
1567.8999999999994,7.0,"(-16, 16]"
745.5128205128203,7.0,"(-16, 16]"
-1466.1180124223602,7.0,"(-16, 16]"
1734.763636363636,7.0,"(-16, 16]"
-1628.5277777777774,7.0,"(-16, 16]"
-3516.1111111111113,7.0,"(-16, 16]"
-375.317894736842,7.0,"(-16, 16]"
-3172.972307692308,7.0,"(-16, 16]"
1039.4605263157896,7.0,"(-16, 16]"
67.47115384615427,7.0,"(-16, 16]"
1194.5972263353588,7.0,"(-16, 16]"
977.2531495074504,7.0,"(-16, 16]"
-1352.0727824977002,7.0,"(-16, 16]"
-1932.5818580032687,7.0,"(-16, 16]"
-2288.340909090909,7.0,"(-16, 16]"
-1501.5200000000007,7.0,"(-16, 16]"
974.1731601731605,7.0,"(-16, 16]"
920.230417399462,7.0,"(-16, 16]"
18393.897435897437,7.0,"(-16, 16]"
-3541.84,7.0,"(-16, 16]"
-1540.3200000000006,7.0,"(-16, 16]"
-1383.797435897437,8.0,"(-16, 16]"
-5413.583333333333,8.0,"(-16, 16]"
919.5358416895621,8.0,"(-16, 16]"
-1172.2963636363636,8.0,"(-16, 16]"
1519.1899999999994,8.0,"(-16, 16]"
-2397.522727272728,8.0,"(-16, 16]"
-4083.878787878787,8.0,"(-16, 16]"
1966.0970110227145,8.0,"(-16, 16]"
-989.6351388254584,8.0,"(-16, 16]"
268.28769230769194,8.0,"(-16, 16]"
-73.49499999999989,8.0,"(-16, 16]"
-1670.25,8.0,"(-16, 16]"
-168.66666666666652,8.0,"(-16, 16]"
1906.2625000000005,8.0,"(-16, 16]"
-2380.175667558885,8.0,"(-16, 16]"
-585.3686956521742,8.0,"(-16, 16]"
-968.3500000000003,8.0,"(-16, 16]"
1111.2368421052631,8.0,"(-16, 16]"
-1324.4583333333335,8.0,"(-16, 16]"
-1092.2207877301669,8.0,"(-16, 16]"
1485.208333333334,8.0,"(-16, 16]"
-138.0870632586666,8.0,"(-16, 16]"
-3737.022263077733,8.0,"(-16, 16]"
5878.710918720307,8.0,"(-16, 16]"
-16.044117647058552,8.0,"(-16, 16]"
4280.5,8.0,"(-16, 16]"
1802.4750000000006,8.0,"(-16, 16]"
-1145.209486166008,8.0,"(-16, 16]"
-1918.4775641025644,8.0,"(-16, 16]"
3127.291666666666,8.0,"(-16, 16]"
-1748.29130676368,8.0,"(-16, 16]"
1234.5199999999995,8.0,"(-16, 16]"
2625.445580775741,8.0,"(-16, 16]"
3317.100000000001,8.0,"(-16, 16]"
1061.7777777777774,8.0,"(-16, 16]"
-3973.32,8.0,"(-16, 16]"
-2244.3030303030305,8.0,"(-16, 16]"
5684.692307692309,8.0,"(-16, 16]"
-935.936363636364,8.0,"(-16, 16]"
5511.357142857143,8.0,"(-16, 16]"
3445.077281907817,8.0,"(-16, 16]"
-2746.958333333333,8.0,"(-16, 16]"
2421.727272727273,9.0,"(-16, 16]"
10482.75,9.0,"(-16, 16]"
1524.9542857142858,9.0,"(-16, 16]"
-1950.9848455983333,9.0,"(-16, 16]"
697.25,9.0,"(-16, 16]"
-2329.091228070176,9.0,"(-16, 16]"
-737.6058093401742,9.0,"(-16, 16]"
-6330.266666666666,9.0,"(-16, 16]"
-3791.444444444444,9.0,"(-16, 16]"
-2058.8,9.0,"(-16, 16]"
-1880.6850000000006,9.0,"(-16, 16]"
3744.011381001847,9.0,"(-16, 16]"
782.8352030297892,9.0,"(-16, 16]"
-3758.506072874494,9.0,"(-16, 16]"
-716.6755555555555,9.0,"(-16, 16]"
58.90220286033354,9.0,"(-16, 16]"
-1428.2380952380954,9.0,"(-16, 16]"
-166.0,9.0,"(-16, 16]"
-1636.457758583335,9.0,"(-16, 16]"
-18.875,9.0,"(-16, 16]"
4875.4961301630765,9.0,"(-16, 16]"
952.286153846154,9.0,"(-16, 16]"
4449.61111111111,9.0,"(-16, 16]"
1034.436363636364,9.0,"(-16, 16]"
199.0,9.0,"(-16, 16]"
-1585.1704545454545,9.0,"(-16, 16]"
-251.7559523809523,9.0,"(-16, 16]"
133.66666666666606,9.0,"(-16, 16]"
494.8303437411523,9.0,"(-16, 16]"
3030.3342578342363,9.0,"(-16, 16]"
1506.388888888889,9.0,"(-16, 16]"
7509.502347127863,9.0,"(-16, 16]"
1288.6604278074865,9.0,"(-16, 16]"
3260.1663079773402,9.0,"(-16, 16]"
-1744.9853259247614,9.0,"(-16, 16]"
2687.7,9.0,"(-16, 16]"
97.28307692307726,9.0,"(-16, 16]"
-3409.505882352941,9.0,"(-16, 16]"
2795.888888888889,9.0,"(-16, 16]"
5247.148812765197,9.0,"(-16, 16]"
-1972.2779095939768,9.0,"(-16, 16]"
-2289.309520380455,9.0,"(-16, 16]"
758.3421052631575,9.0,"(-16, 16]"
689.730769230769,9.0,"(-16, 16]"
-2979.0897836538456,9.0,"(-16, 16]"
2491.944444444445,9.0,"(-16, 16]"
731.7514197986708,9.0,"(-16, 16]"
-3512.0263157894733,9.0,"(-16, 16]"
-2601.833333333333,9.0,"(-16, 16]"
-92.8000000000002,9.0,"(-16, 16]"
-1511.090909090909,9.0,"(-16, 16]"
10479.983333333334,9.0,"(-16, 16]"
-533.7500000000006,9.0,"(-16, 16]"
969.8571428571432,9.0,"(-16, 16]"
-531.8579545454545,9.0,"(-16, 16]"
-567.996212121212,9.0,"(-16, 16]"
3913.733333333333,9.0,"(-16, 16]"
144.85714285714266,9.0,"(-16, 16]"
339.07142857142844,9.0,"(-16, 16]"
1150.7910114351496,9.0,"(-16, 16]"
777.041666666667,9.0,"(-16, 16]"
-727.4210526315786,9.0,"(-16, 16]"
-456.1363636363635,9.0,"(-16, 16]"
-4015.122910508923,9.0,"(-16, 16]"
-2561.179487179487,9.0,"(-16, 16]"
2024.4279176201367,9.0,"(-16, 16]"
4577.740576177999,9.0,"(-16, 16]"
4375.833333333333,9.0,"(-16, 16]"
3719.128205128205,9.0,"(-16, 16]"
4619.720794020865,9.0,"(-16, 16]"
1437.9411764705883,10.0,"(-16, 16]"
1583.4425770308123,10.0,"(-16, 16]"
-290.60000000000036,10.0,"(-16, 16]"
1555.7999136398005,10.0,"(-16, 16]"
-28.698412698412536,10.0,"(-16, 16]"
-2019.7423022458847,10.0,"(-16, 16]"
-73.93280632411006,10.0,"(-16, 16]"
-1049.0,10.0,"(-16, 16]"
-1659.6875,10.0,"(-16, 16]"
-557.8315387819293,10.0,"(-16, 16]"
1861.6111111111115,10.0,"(-16, 16]"
1811.455907476337,10.0,"(-16, 16]"
-637.0522239797419,10.0,"(-16, 16]"
3449.16408252836,10.0,"(-16, 16]"
-914.2048207201732,10.0,"(-16, 16]"
1098.0473327638333,10.0,"(-16, 16]"
640.4615384615381,10.0,"(-16, 16]"
1159.462760415332,10.0,"(-16, 16]"
4492.8,10.0,"(-16, 16]"
2054.6725882663386,10.0,"(-16, 16]"
1013.6909090909094,10.0,"(-16, 16]"
926.533268213,10.0,"(-16, 16]"
418.80458515998123,10.0,"(-16, 16]"
214.98769123966667,10.0,"(-16, 16]"
3172.9743589743593,10.0,"(-16, 16]"
2024.5762476387147,10.0,"(-16, 16]"
-1046.663910465582,10.0,"(-16, 16]"
1048.9818181818182,10.0,"(-16, 16]"
1242.315789473685,10.0,"(-16, 16]"
5534.933846153846,10.0,"(-16, 16]"
1249.1762820512822,10.0,"(-16, 16]"
-661.8823529411766,10.0,"(-16, 16]"
-1381.9519230769226,10.0,"(-16, 16]"
2369.9953846153853,10.0,"(-16, 16]"
3720.333333333334,10.0,"(-16, 16]"
481.1999999999999,10.0,"(-16, 16]"
3682.8989898989903,10.0,"(-16, 16]"
286.21428571428584,10.0,"(-16, 16]"
-2287.065217391304,10.0,"(-16, 16]"
-190.8287217911111,10.0,"(-16, 16]"
-428.6446078431373,10.0,"(-16, 16]"
651.3684210526318,10.0,"(-16, 16]"
5244.836538461538,10.0,"(-16, 16]"
900.4876923076927,10.0,"(-16, 16]"
88.61111111111109,10.0,"(-16, 16]"
10335.591666666664,11.0,"(-16, 16]"
-7397.965,11.0,"(-16, 16]"
261.02943641094726,11.0,"(-16, 16]"
-1261.1422222222227,11.0,"(-16, 16]"
870.8743379868965,11.0,"(-16, 16]"
-1750.7222222222226,11.0,"(-16, 16]"
467.6923076923077,11.0,"(-16, 16]"
-194.3470588235293,11.0,"(-16, 16]"
-4420.9904761904745,11.0,"(-16, 16]"
-975.2564102564107,11.0,"(-16, 16]"
-2656.708333333333,11.0,"(-16, 16]"
-889.0279720279723,11.0,"(-16, 16]"
-657.6666666666667,11.0,"(-16, 16]"
-138.77000000000044,11.0,"(-16, 16]"
-2951.469880472304,11.0,"(-16, 16]"
-863.2538461538461,11.0,"(-16, 16]"
-5082.846153846154,11.0,"(-16, 16]"
299.1190476190477,11.0,"(-16, 16]"
836.8035714285717,11.0,"(-16, 16]"
-3338.76,11.0,"(-16, 16]"
-1324.038461538461,11.0,"(-16, 16]"
497.0,11.0,"(-16, 16]"
3710.9375,11.0,"(-16, 16]"
1843.36,11.0,"(-16, 16]"
-29.66666666666652,11.0,"(-16, 16]"
290.25217391304335,11.0,"(-16, 16]"
-397.93888888888887,11.0,"(-16, 16]"
1368.4876923076918,11.0,"(-16, 16]"
-1588.875,11.0,"(-16, 16]"
-2372.5733333333333,11.0,"(-16, 16]"
528.0082353395246,11.0,"(-16, 16]"
698.7284695202907,11.0,"(-16, 16]"
790.887351778656,11.0,"(-16, 16]"
-1434.7222222222224,11.0,"(-16, 16]"
-655.8452380952385,12.0,"(-16, 16]"
589.4102564102559,12.0,"(-16, 16]"
1064.1984615384606,12.0,"(-16, 16]"
166.09790209790208,12.0,"(-16, 16]"
573.1869187795455,12.0,"(-16, 16]"
-457.6666666666665,12.0,"(-16, 16]"
-397.8986013986014,12.0,"(-16, 16]"
2190.04,12.0,"(-16, 16]"
-1123.4708062779637,12.0,"(-16, 16]"
856.8243967068,12.0,"(-16, 16]"
-19993.4502343756,12.0,"(-16, 16]"
825.4326415120809,12.0,"(-16, 16]"
1862.5124716246319,12.0,"(-16, 16]"
-897.2435897435888,12.0,"(-16, 16]"
-315.0761904761912,12.0,"(-16, 16]"
484.6666666666665,12.0,"(-16, 16]"
1418.8278985507238,12.0,"(-16, 16]"
2344.932327365584,12.0,"(-16, 16]"
1.6499999999996362,12.0,"(-16, 16]"
4963.6799999999985,12.0,"(-16, 16]"
782.4148325716956,12.0,"(-16, 16]"
554.1165329545652,12.0,"(-16, 16]"
-2070.833333333333,12.0,"(-16, 16]"
-2373.419130434783,12.0,"(-16, 16]"
-7069.666666666666,12.0,"(-16, 16]"
1786.0,12.0,"(-16, 16]"
4968.883333333333,12.0,"(-16, 16]"
187.81636363636426,12.0,"(-16, 16]"
3637.5769230769233,12.0,"(-16, 16]"
-13502.25,12.0,"(-16, 16]"
-589.3499999999998,12.0,"(-16, 16]"
-1848.958333333333,12.0,"(-16, 16]"
1097.7518068931668,12.0,"(-16, 16]"
192.0571428571429,12.0,"(-16, 16]"
2398.803418803419,12.0,"(-16, 16]"
-1397.7135823582644,12.0,"(-16, 16]"
-187.844696969697,12.0,"(-16, 16]"
3064.0243478260877,12.0,"(-16, 16]"
