ws_diff,ws_diff_bin,steps_diff
-3.0,"(-16, 16]",-3592.29
-3.0,"(-16, 16]",102.90874878865792
-3.0,"(-16, 16]",1247.7906153737144
-3.0,"(-16, 16]",-89.280632411067
-3.0,"(-16, 16]",-358.90476190476153
-3.0,"(-16, 16]",-676.833333333333
-3.0,"(-16, 16]",-198.20880839629672
-3.0,"(-16, 16]",-574.8610767013362
-3.0,"(-16, 16]",2267.75
-3.0,"(-16, 16]",6609.447692307692
-3.0,"(-16, 16]",-688.9647435897441
-3.0,"(-16, 16]",-1417.822222222223
-3.0,"(-16, 16]",1147.6153846153848
-3.0,"(-16, 16]",-5226.1
-3.0,"(-16, 16]",1752.8076923076926
-3.0,"(-16, 16]",-102.30205949656738
-3.0,"(-16, 16]",668.2646153846154
-3.0,"(-16, 16]",2182.69629977944
-3.0,"(-16, 16]",715.3076923076924
-3.0,"(-16, 16]",2841.222222222222
-3.0,"(-16, 16]",-1343.0874755830714
-3.0,"(-16, 16]",216.4
-3.0,"(-16, 16]",-4538.26
-3.0,"(-16, 16]",-1469.3446153846153
-3.0,"(-16, 16]",-1524.6499999999994
-3.0,"(-16, 16]",-3504.9219047619044
-2.0,"(-16, 16]",-268.71428571428584
-2.0,"(-16, 16]",-2462.833333333333
-2.0,"(-16, 16]",395.8131868131868
-2.0,"(-16, 16]",1303.4285714285716
-2.0,"(-16, 16]",-2621.142857142857
-2.0,"(-16, 16]",3167.6916666666657
-2.0,"(-16, 16]",1860.6292617682464
-2.0,"(-16, 16]",1267.173992673992
-2.0,"(-16, 16]",484.2692307692309
-2.0,"(-16, 16]",-50.25
-2.0,"(-16, 16]",-1103.1764705882354
-2.0,"(-16, 16]",-529.8333333333333
-2.0,"(-16, 16]",-4094.333333333334
-2.0,"(-16, 16]",-1730.5
-2.0,"(-16, 16]",700.5693779904304
-2.0,"(-16, 16]",-141.1421052631581
-2.0,"(-16, 16]",1419.7391049162634
-2.0,"(-16, 16]",-1259.9220135031535
-2.0,"(-16, 16]",-2089.6298114
-2.0,"(-16, 16]",-3707.6105263157897
-2.0,"(-16, 16]",1185.1923076923074
-2.0,"(-16, 16]",1923.9117126483402
-2.0,"(-16, 16]",878.6766917293235
-2.0,"(-16, 16]",1516.9772727272727
-2.0,"(-16, 16]",158.48484848484802
-2.0,"(-16, 16]",-1138.4993145197232
-2.0,"(-16, 16]",4813.0
-2.0,"(-16, 16]",2343.471583045833
-2.0,"(-16, 16]",13.35576923076951
-2.0,"(-16, 16]",-2271.690769230769
-2.0,"(-16, 16]",-123.44444444444436
-2.0,"(-16, 16]",799.0163043478259
-2.0,"(-16, 16]",-1569.9406045551252
-2.0,"(-16, 16]",487.72222222222166
-2.0,"(-16, 16]",-4046.124615384615
-2.0,"(-16, 16]",-1867.2563180615664
-2.0,"(-16, 16]",-183.46952828175014
-2.0,"(-16, 16]",3880.0
-2.0,"(-16, 16]",-3311.519230769231
-2.0,"(-16, 16]",2299.296031022431
-2.0,"(-16, 16]",-5150.179922962649
-2.0,"(-16, 16]",4353.737870601533
-2.0,"(-16, 16]",1473.456805889231
-2.0,"(-16, 16]",-6607.639751552795
-2.0,"(-16, 16]",4114.738095238095
-2.0,"(-16, 16]",5584.6025641025635
-2.0,"(-16, 16]",562.297258618205
-2.0,"(-16, 16]",-1241.263398405676
-2.0,"(-16, 16]",-3312.534090909091
-2.0,"(-16, 16]",-4601.58
-2.0,"(-16, 16]",4854.25
-2.0,"(-16, 16]",4612.875
-2.0,"(-16, 16]",-0.3411731426926963
-2.0,"(-16, 16]",199.916666666667
-2.0,"(-16, 16]",-652.1362368711257
-2.0,"(-16, 16]",-394.0363636363636
-2.0,"(-16, 16]",1985.8133333333328
-2.0,"(-16, 16]",-886.863393151668
-2.0,"(-16, 16]",1179.4375
-2.0,"(-16, 16]",-3612.085
-2.0,"(-16, 16]",-599.2272727272725
-2.0,"(-16, 16]",3603.338235294118
-2.0,"(-16, 16]",1098.136363636364
-2.0,"(-16, 16]",74.28000000000065
-2.0,"(-16, 16]",827.9333333333334
-2.0,"(-16, 16]",3791.94
-2.0,"(-16, 16]",-2424.113636363636
-2.0,"(-16, 16]",1076.3200000000004
-2.0,"(-16, 16]",704.5316666666668
-2.0,"(-16, 16]",385.47158202999884
-2.0,"(-16, 16]",-13.096153846154266
-2.0,"(-16, 16]",761.3107910166664
-2.0,"(-16, 16]",-112.4250000000002
-2.0,"(-16, 16]",-773.2686075041829
-2.0,"(-16, 16]",-1927.954248366013
-2.0,"(-16, 16]",1057.8107256536466
-2.0,"(-16, 16]",-3774.278195488722
-2.0,"(-16, 16]",-1606.7094017094007
-2.0,"(-16, 16]",-908.8788452795392
-2.0,"(-16, 16]",-819.3484848484845
-2.0,"(-16, 16]",-2009.0940412033326
-2.0,"(-16, 16]",453.3
-2.0,"(-16, 16]",73.5029411764699
-2.0,"(-16, 16]",1663.6223861004355
-2.0,"(-16, 16]",738.6738461538463
-2.0,"(-16, 16]",6196.004999999999
-2.0,"(-16, 16]",-4922.532598263275
-2.0,"(-16, 16]",1761.1881835954
-2.0,"(-16, 16]",-3412.984761904761
-2.0,"(-16, 16]",-1773.6400000000006
-2.0,"(-16, 16]",-1015.7441176470584
-2.0,"(-16, 16]",-521.5
-2.0,"(-16, 16]",56.43377594509547
-2.0,"(-16, 16]",-528.333333333333
-2.0,"(-16, 16]",-3429.9286956521732
-2.0,"(-16, 16]",5022.986545329633
-2.0,"(-16, 16]",3210.5
-2.0,"(-16, 16]",-4143.31846153846
-2.0,"(-16, 16]",-3919.0476923076912
-2.0,"(-16, 16]",4731.671502279167
-2.0,"(-16, 16]",90.15718410999945
-2.0,"(-16, 16]",250.51449275362395
-2.0,"(-16, 16]",2763.6933333333345
-2.0,"(-16, 16]",-887.6857142857143
-2.0,"(-16, 16]",-357.50923076923027
-2.0,"(-16, 16]",2499.493055555556
-2.0,"(-16, 16]",-2470.7782470043703
-2.0,"(-16, 16]",846.5670049498896
-2.0,"(-16, 16]",-9321.240000000002
-2.0,"(-16, 16]",-1897.409090909091
-2.0,"(-16, 16]",-3873.941176470588
-2.0,"(-16, 16]",-4371.833333333333
-2.0,"(-16, 16]",2813.277777777777
-2.0,"(-16, 16]",-2436.514285714285
-2.0,"(-16, 16]",-3215.7513043478266
-2.0,"(-16, 16]",1059.357142857143
-2.0,"(-16, 16]",-554.478260869565
-2.0,"(-16, 16]",1642.6095012940668
-2.0,"(-16, 16]",-885.6261538461549
-2.0,"(-16, 16]",-2327.325
-2.0,"(-16, 16]",1063.0
-2.0,"(-16, 16]",4946.392857142857
-2.0,"(-16, 16]",3331.333333333333
-2.0,"(-16, 16]",-407.88568851109596
-2.0,"(-16, 16]",-2984.063076923077
-2.0,"(-16, 16]",164.95104895104896
-2.0,"(-16, 16]",265.23529411764684
-2.0,"(-16, 16]",-1093.7384615384617
-2.0,"(-16, 16]",694.0008706428566
-2.0,"(-16, 16]",-1163.1610478784735
-2.0,"(-16, 16]",158.45833333333394
-2.0,"(-16, 16]",-1799.909090909091
-2.0,"(-16, 16]",-2858.1507692307696
-2.0,"(-16, 16]",89.57777777777801
-2.0,"(-16, 16]",-1353.708333333333
-2.0,"(-16, 16]",13983.833333333336
-2.0,"(-16, 16]",1121.6785393122095
-2.0,"(-16, 16]",617.7179487179487
-1.0,"(-16, 16]",688.2372455259738
-1.0,"(-16, 16]",-4871.595238095238
-1.0,"(-16, 16]",-9482.68
-1.0,"(-16, 16]",-153.26896514808368
-1.0,"(-16, 16]",2003.6333333333334
-1.0,"(-16, 16]",-1332.5171568627452
-1.0,"(-16, 16]",-48.684474195946216
-1.0,"(-16, 16]",-2194.1759622884783
-1.0,"(-16, 16]",-5272.790017869025
-1.0,"(-16, 16]",1162.4556499884607
-1.0,"(-16, 16]",-2303.415458937197
-1.0,"(-16, 16]",1695.6987179487176
-1.0,"(-16, 16]",-871.3523809523804
-1.0,"(-16, 16]",1858.865139585516
-1.0,"(-16, 16]",-1786.0384615384617
-1.0,"(-16, 16]",2201.6476846303376
-1.0,"(-16, 16]",-426.25355934726304
-1.0,"(-16, 16]",-177.125
-1.0,"(-16, 16]",1033.7005288299554
-1.0,"(-16, 16]",-1521.166666666667
-1.0,"(-16, 16]",-43.708243245478116
-1.0,"(-16, 16]",-2775.047272727273
-1.0,"(-16, 16]",6115.5927950566675
-1.0,"(-16, 16]",-1011.7965217391303
-1.0,"(-16, 16]",1562.9878260869568
-1.0,"(-16, 16]",-1287.5153508771932
-1.0,"(-16, 16]",-3323.277777777777
-1.0,"(-16, 16]",-3692.177916891963
-1.0,"(-16, 16]",1826.4444444444446
-1.0,"(-16, 16]",-3297.6857706675555
-1.0,"(-16, 16]",4059.2854928958336
-1.0,"(-16, 16]",-1645.8777066763278
-1.0,"(-16, 16]",-463.6400000000003
-1.0,"(-16, 16]",916.25
-1.0,"(-16, 16]",-2236.4246559416915
-1.0,"(-16, 16]",-905.4372294372296
-1.0,"(-16, 16]",-4272.005714285715
-1.0,"(-16, 16]",-405.63909774436064
-1.0,"(-16, 16]",-400.45238095238085
-1.0,"(-16, 16]",-3234.352380952381
-1.0,"(-16, 16]",191.04871794871812
-1.0,"(-16, 16]",-86.33333333333326
-1.0,"(-16, 16]",26.5454545454545
-1.0,"(-16, 16]",1603.571666666667
-1.0,"(-16, 16]",1647.5279425073995
-1.0,"(-16, 16]",-3386.811843872666
-1.0,"(-16, 16]",122.45454545454595
-1.0,"(-16, 16]",2617.600000000001
-1.0,"(-16, 16]",-2290.228333333333
-1.0,"(-16, 16]",-35.93589743589746
-1.0,"(-16, 16]",-630.8600081629397
-1.0,"(-16, 16]",3331.517045454546
-1.0,"(-16, 16]",-937.3586956521741
-1.0,"(-16, 16]",-580.8875459942974
-1.0,"(-16, 16]",-346.63844393592666
-1.0,"(-16, 16]",1227.9761904761906
-1.0,"(-16, 16]",-721.1794871794873
-1.0,"(-16, 16]",2265.7244847614165
-1.0,"(-16, 16]",-1166.3861538461542
-1.0,"(-16, 16]",-1043.0
-1.0,"(-16, 16]",-12332.192307692307
-1.0,"(-16, 16]",340.88235294117663
-1.0,"(-16, 16]",281.6444444444442
-1.0,"(-16, 16]",-3455.461538461538
-1.0,"(-16, 16]",-219.87820688966667
-1.0,"(-16, 16]",6075.976190476192
-1.0,"(-16, 16]",149.81818181818198
-1.0,"(-16, 16]",1209.9633333333334
-1.0,"(-16, 16]",-357.28615384615387
-1.0,"(-16, 16]",-5333.670175438597
-1.0,"(-16, 16]",-4070.63436288897
-1.0,"(-16, 16]",3310.05
-1.0,"(-16, 16]",2627.8732993324384
-1.0,"(-16, 16]",2645.167692307692
-1.0,"(-16, 16]",639.771739130435
-1.0,"(-16, 16]",3030.4040050673657
-1.0,"(-16, 16]",-3691.871666666667
-1.0,"(-16, 16]",3379.354166666667
-1.0,"(-16, 16]",-156.46153846153857
-1.0,"(-16, 16]",-3604.4285714285716
-1.0,"(-16, 16]",-1066.0121739130432
-1.0,"(-16, 16]",969.5921463831056
-1.0,"(-16, 16]",-1405.4500000000005
-1.0,"(-16, 16]",-1239.8201754385966
-1.0,"(-16, 16]",1320.5085470085467
-1.0,"(-16, 16]",2436.882028261023
-1.0,"(-16, 16]",-2873.333333333333
-1.0,"(-16, 16]",162.92597473519072
-1.0,"(-16, 16]",-4956.5661538461545
-1.0,"(-16, 16]",2270.804726368751
-1.0,"(-16, 16]",-37.28571428571422
-1.0,"(-16, 16]",-798.9647656206671
-1.0,"(-16, 16]",3429.1876923076925
-1.0,"(-16, 16]",2754.16
-1.0,"(-16, 16]",2584.8147647005835
-1.0,"(-16, 16]",-3003.9137275195008
-1.0,"(-16, 16]",2511.65
-1.0,"(-16, 16]",841.6293826020128
-1.0,"(-16, 16]",-3597.4
-1.0,"(-16, 16]",-1386.0
-1.0,"(-16, 16]",1359.666666666667
-1.0,"(-16, 16]",-797.25
-1.0,"(-16, 16]",-780.75
-1.0,"(-16, 16]",154.39285714285708
-1.0,"(-16, 16]",-2377.9799256309843
-1.0,"(-16, 16]",1360.1702682200405
-1.0,"(-16, 16]",3623.7180157708144
-1.0,"(-16, 16]",1513.727439517179
-1.0,"(-16, 16]",-1968.3067157428925
-1.0,"(-16, 16]",2655.536543465163
-1.0,"(-16, 16]",3884.567675638952
-1.0,"(-16, 16]",-6570.423076923077
-1.0,"(-16, 16]",-1295.5
-1.0,"(-16, 16]",-5351.166666666667
-1.0,"(-16, 16]",1223.550560606338
-1.0,"(-16, 16]",-85.8249999999998
-1.0,"(-16, 16]",4080.6984615384613
0.0,"(-16, 16]",1354.85
0.0,"(-16, 16]",-281.21624795843763
0.0,"(-16, 16]",-3262.055843349183
0.0,"(-16, 16]",-709.1826965290003
0.0,"(-16, 16]",1355.1115023189466
0.0,"(-16, 16]",2927.333333333334
0.0,"(-16, 16]",-2498.473484848485
0.0,"(-16, 16]",-934.1800000000003
0.0,"(-16, 16]",-113.96103896103888
0.0,"(-16, 16]",-243.90073363320244
0.0,"(-16, 16]",-994.2662254680909
0.0,"(-16, 16]",4951.5074020476095
0.0,"(-16, 16]",99.43478260869551
0.0,"(-16, 16]",1406.3751394562923
0.0,"(-16, 16]",154.46615384615416
0.0,"(-16, 16]",-382.92484029021654
0.0,"(-16, 16]",-1400.291666666666
0.0,"(-16, 16]",2371.8757763975154
0.0,"(-16, 16]",589.7434905997502
0.0,"(-16, 16]",2913.770833333333
0.0,"(-16, 16]",-704.683809523809
0.0,"(-16, 16]",-4091.7833333333338
0.0,"(-16, 16]",2348.4
0.0,"(-16, 16]",-2651.433333333333
0.0,"(-16, 16]",-130.04515625079966
0.0,"(-16, 16]",2941.6291143358453
0.0,"(-16, 16]",-3501.335664335664
0.0,"(-16, 16]",-3399.92
0.0,"(-16, 16]",-1179.8333333333335
0.0,"(-16, 16]",3772.629370629371
0.0,"(-16, 16]",990.613636363636
0.0,"(-16, 16]",2672.9523809523816
0.0,"(-16, 16]",-1897.145833333333
0.0,"(-16, 16]",949.6348250946195
0.0,"(-16, 16]",3547.3142857142852
0.0,"(-16, 16]",693.6111111111113
0.0,"(-16, 16]",-868.9444444444442
0.0,"(-16, 16]",-1091.0350877192982
0.0,"(-16, 16]",812.0389016018307
0.0,"(-16, 16]",-1024.3896103896104
0.0,"(-16, 16]",1238.0352564102561
0.0,"(-16, 16]",-3611.2352941176473
0.0,"(-16, 16]",-571.378787878788
0.0,"(-16, 16]",-2200.8323712570864
0.0,"(-16, 16]",3377.4572869137787
0.0,"(-16, 16]",344.5323045825238
0.0,"(-16, 16]",-1929.416666666667
0.0,"(-16, 16]",-5461.23076923077
0.0,"(-16, 16]",-701.2598179406186
0.0,"(-16, 16]",612.2723076923075
0.0,"(-16, 16]",-1173.5764444388406
0.0,"(-16, 16]",3622.5625
0.0,"(-16, 16]",342.87428571428563
0.0,"(-16, 16]",474.4195804195806
0.0,"(-16, 16]",-2519.555555555556
0.0,"(-16, 16]",-3242.1111111111113
0.0,"(-16, 16]",687.5
0.0,"(-16, 16]",-2138.3327016966537
0.0,"(-16, 16]",-2853.9951171857506
0.0,"(-16, 16]",-863.8843895591667
0.0,"(-16, 16]",578.0737179487177
0.0,"(-16, 16]",-1602.2666666666669
0.0,"(-16, 16]",1928.5200000000007
0.0,"(-16, 16]",1100.0740030933748
0.0,"(-16, 16]",3889.3701298701294
0.0,"(-16, 16]",1606.3809523809525
0.0,"(-16, 16]",-8033.333333333334
0.0,"(-16, 16]",1959.9086425744995
0.0,"(-16, 16]",-1651.4523809523816
0.0,"(-16, 16]",1864.79185520362
0.0,"(-16, 16]",1795.629204078752
0.0,"(-16, 16]",-2687.675492224927
0.0,"(-16, 16]",4978.677756956534
0.0,"(-16, 16]",6427.904761904762
0.0,"(-16, 16]",906.5555555555553
0.0,"(-16, 16]",-530.8939134803762
0.0,"(-16, 16]",1681.1022875156284
0.0,"(-16, 16]",-7782.2796047874
0.0,"(-16, 16]",1628.3347826086954
0.0,"(-16, 16]",2002.1538461538464
0.0,"(-16, 16]",-7469.469696969697
0.0,"(-16, 16]",-799.8114285714282
0.0,"(-16, 16]",-2181.934505209333
0.0,"(-16, 16]",-10484.045454545454
0.0,"(-16, 16]",1289.2142857142858
0.0,"(-16, 16]",-8363.909090909092
0.0,"(-16, 16]",-4551.970000000001
0.0,"(-16, 16]",134.0999999999999
0.0,"(-16, 16]",-674.0384615384619
0.0,"(-16, 16]",-1178.953333333333
0.0,"(-16, 16]",10201.964765615414
0.0,"(-16, 16]",1956.7409523809522
0.0,"(-16, 16]",-1433.4526315789474
0.0,"(-16, 16]",-1354.436855519154
0.0,"(-16, 16]",-2088.833333333333
0.0,"(-16, 16]",-1205.6584615384613
0.0,"(-16, 16]",1885.8700706277803
0.0,"(-16, 16]",5239.092517277571
0.0,"(-16, 16]",1740.7323076923074
0.0,"(-16, 16]",-6564.2683333333325
0.0,"(-16, 16]",-354.8690476190477
0.0,"(-16, 16]",503.875
0.0,"(-16, 16]",1784.35
0.0,"(-16, 16]",-3614.944468179168
0.0,"(-16, 16]",-665.0087719298243
0.0,"(-16, 16]",68.20394736842128
0.0,"(-16, 16]",-861.666666666667
0.0,"(-16, 16]",-1955.8142857142857
0.0,"(-16, 16]",-3757.9642857142867
0.0,"(-16, 16]",2531.66
0.0,"(-16, 16]",-385.99047619047633
0.0,"(-16, 16]",-507.5808080808081
0.0,"(-16, 16]",2077.38
0.0,"(-16, 16]",-1791.6015037593986
0.0,"(-16, 16]",-914.8446480871427
0.0,"(-16, 16]",-3703.5
0.0,"(-16, 16]",2382.600000000001
0.0,"(-16, 16]",-2947.412698412699
0.0,"(-16, 16]",2437.2687557008467
0.0,"(-16, 16]",-4128.197031816639
0.0,"(-16, 16]",684.0444444444443
0.0,"(-16, 16]",862.2063492063494
0.0,"(-16, 16]",-2504.831205100229
0.0,"(-16, 16]",514.7380952380954
0.0,"(-16, 16]",840.1727272727277
0.0,"(-16, 16]",-1694.1531704996746
0.0,"(-16, 16]",646.2209523809523
0.0,"(-16, 16]",4039.414921908741
0.0,"(-16, 16]",239.52048322876408
0.0,"(-16, 16]",-1354.5054914039724
0.0,"(-16, 16]",-1456.84
0.0,"(-16, 16]",1998.1772727272726
0.0,"(-16, 16]",-3079.849177308157
0.0,"(-16, 16]",339.818181818182
0.0,"(-16, 16]",636.2692307692311
0.0,"(-16, 16]",-2222.320297241875
0.0,"(-16, 16]",-3055.833333333333
0.0,"(-16, 16]",3322.3324786839003
0.0,"(-16, 16]",16553.895424836603
0.0,"(-16, 16]",-2412.714285714285
0.0,"(-16, 16]",739.9523809523816
0.0,"(-16, 16]",-2608.667676705375
1.0,"(-16, 16]",-321.48663101604285
1.0,"(-16, 16]",466.0336718752005
1.0,"(-16, 16]",-1839.6296736639895
1.0,"(-16, 16]",-1122.35
1.0,"(-16, 16]",727.6833333333334
1.0,"(-16, 16]",465.4313725490197
1.0,"(-16, 16]",-321.1944444444444
1.0,"(-16, 16]",6888.432369627252
1.0,"(-16, 16]",-216.576923076922
1.0,"(-16, 16]",-2804.938405797101
1.0,"(-16, 16]",-2278.025974025973
1.0,"(-16, 16]",-1084.9041307485222
1.0,"(-16, 16]",8395.581423811474
1.0,"(-16, 16]",2154.7304347826084
1.0,"(-16, 16]",-2076.5952690933336
1.0,"(-16, 16]",740.0057142857132
1.0,"(-16, 16]",2233.633333333333
1.0,"(-16, 16]",688.0
1.0,"(-16, 16]",1434.9102564102561
1.0,"(-16, 16]",1636.3685714285712
1.0,"(-16, 16]",-240.7056599932007
1.0,"(-16, 16]",1737.4999999999993
1.0,"(-16, 16]",-1468.9348729588598
1.0,"(-16, 16]",1799.1555183946493
1.0,"(-16, 16]",-16070.759999999998
1.0,"(-16, 16]",-299.84935897435935
1.0,"(-16, 16]",-483.85474504797406
1.0,"(-16, 16]",-213.41919191919212
1.0,"(-16, 16]",-2663.070707070707
1.0,"(-16, 16]",-4167.212567057109
1.0,"(-16, 16]",-745.8111111111111
1.0,"(-16, 16]",-255.1454545454553
1.0,"(-16, 16]",134.79464285714312
1.0,"(-16, 16]",766.0277777777774
1.0,"(-16, 16]",2272.833333333333
1.0,"(-16, 16]",2566.0
1.0,"(-16, 16]",4421.074649768636
1.0,"(-16, 16]",274.3048655205
1.0,"(-16, 16]",336.3333333333335
1.0,"(-16, 16]",-1778.4665316237729
1.0,"(-16, 16]",-3730.0248820005827
1.0,"(-16, 16]",-899.3199999999997
1.0,"(-16, 16]",-883.0438845888257
1.0,"(-16, 16]",-6636.641711229948
1.0,"(-16, 16]",3887.277777777778
1.0,"(-16, 16]",452.85069580051135
1.0,"(-16, 16]",-1524.2299999999993
1.0,"(-16, 16]",-10839.475
1.0,"(-16, 16]",-1367.1461538461544
1.0,"(-16, 16]",709.5333333333333
1.0,"(-16, 16]",-2642.856945027503
1.0,"(-16, 16]",1743.3879598662204
1.0,"(-16, 16]",-3196.229249011858
1.0,"(-16, 16]",-134.64743589743557
1.0,"(-16, 16]",-432.2629830929672
1.0,"(-16, 16]",-3271.9709012313647
1.0,"(-16, 16]",-1422.5499999999995
1.0,"(-16, 16]",6353.543076923079
1.0,"(-16, 16]",1902.416666666666
1.0,"(-16, 16]",86.86011904761926
1.0,"(-16, 16]",-576.8961038961038
1.0,"(-16, 16]",1088.8178053830222
1.0,"(-16, 16]",2462.850235777893
1.0,"(-16, 16]",-4033.191111111111
1.0,"(-16, 16]",2036.382575757576
1.0,"(-16, 16]",-786.2222222222217
1.0,"(-16, 16]",2151.597142857143
1.0,"(-16, 16]",-2981.1431578947368
1.0,"(-16, 16]",-1010.7688435263353
1.0,"(-16, 16]",635.3277057771411
1.0,"(-16, 16]",-721.6945913365809
1.0,"(-16, 16]",2402.5770239871076
1.0,"(-16, 16]",701.1287878787875
1.0,"(-16, 16]",-2290.911764705882
1.0,"(-16, 16]",-613.6144207002418
1.0,"(-16, 16]",-1322.375
1.0,"(-16, 16]",881.8391608391603
1.0,"(-16, 16]",2125.2857420174587
1.0,"(-16, 16]",-2170.340398155
1.0,"(-16, 16]",580.0857432945459
1.0,"(-16, 16]",-764.0555555555558
1.0,"(-16, 16]",4497.298334127192
1.0,"(-16, 16]",-1873.9759615384612
1.0,"(-16, 16]",-4616.381488380999
1.0,"(-16, 16]",280.0478468899523
1.0,"(-16, 16]",-1629.34
1.0,"(-16, 16]",2291.1369230769237
1.0,"(-16, 16]",1598.145833333333
1.0,"(-16, 16]",1446.329708864343
1.0,"(-16, 16]",-495.9903846153845
1.0,"(-16, 16]",1918.3868195515465
1.0,"(-16, 16]",2865.75
1.0,"(-16, 16]",-460.86287435033364
1.0,"(-16, 16]",231.6166666666668
1.0,"(-16, 16]",1566.1999999999996
1.0,"(-16, 16]",3915.684858821615
1.0,"(-16, 16]",4090.4423076923076
1.0,"(-16, 16]",-1710.7786771329993
1.0,"(-16, 16]",640.6523076923078
1.0,"(-16, 16]",2545.3490909090906
1.0,"(-16, 16]",776.5999999999998
1.0,"(-16, 16]",-5524.411764705883
1.0,"(-16, 16]",126.37318840579701
1.0,"(-16, 16]",4959.5
1.0,"(-16, 16]",1525.6907692307684
1.0,"(-16, 16]",159.88625135256143
1.0,"(-16, 16]",-4214.817142857141
1.0,"(-16, 16]",314.25
1.0,"(-16, 16]",1688.786666666667
1.0,"(-16, 16]",-1241.611111111111
1.0,"(-16, 16]",-1442.541538461538
1.0,"(-16, 16]",-3094.343157894737
1.0,"(-16, 16]",2114.0838411004565
1.0,"(-16, 16]",289.911764705882
1.0,"(-16, 16]",-266.8000000000002
1.0,"(-16, 16]",-2805.2378794381657
1.0,"(-16, 16]",3991.674242424242
1.0,"(-16, 16]",2330.410336865461
1.0,"(-16, 16]",-3819.675637189178
1.0,"(-16, 16]",-971.08
1.0,"(-16, 16]",35.065789473684156
1.0,"(-16, 16]",-1717.211913789285
2.0,"(-16, 16]",2048.230769230769
2.0,"(-16, 16]",-1079.7515750964349
2.0,"(-16, 16]",3868.171428571429
2.0,"(-16, 16]",1237.5743589743588
2.0,"(-16, 16]",-2058.205205947148
2.0,"(-16, 16]",5788.9276018099545
2.0,"(-16, 16]",-2714.47619047619
2.0,"(-16, 16]",5346.235042735043
2.0,"(-16, 16]",585.1111111111112
2.0,"(-16, 16]",2707.879999999999
2.0,"(-16, 16]",-12.409999999999854
2.0,"(-16, 16]",3297.41
2.0,"(-16, 16]",1247.5215384615385
2.0,"(-16, 16]",-885.8784615384611
2.0,"(-16, 16]",-4570.125
2.0,"(-16, 16]",430.46
2.0,"(-16, 16]",626.5331675215184
2.0,"(-16, 16]",-356.43063030747453
2.0,"(-16, 16]",2790.123036968099
2.0,"(-16, 16]",-1162.8149590391934
2.0,"(-16, 16]",2724.1586538461543
2.0,"(-16, 16]",-827.4800000000005
2.0,"(-16, 16]",-3300.7323076923076
2.0,"(-16, 16]",971.2928571428564
2.0,"(-16, 16]",-1672.9737548831424
2.0,"(-16, 16]",-1354.583333333334
2.0,"(-16, 16]",470.1325757575755
2.0,"(-16, 16]",-2765.190476190476
2.0,"(-16, 16]",3376.016666666667
2.0,"(-16, 16]",-4859.525901822535
2.0,"(-16, 16]",-1419.9539960905404
2.0,"(-16, 16]",-1889.982619876181
2.0,"(-16, 16]",2106.75
2.0,"(-16, 16]",-3826.672307692307
2.0,"(-16, 16]",-381.3977777777777
2.0,"(-16, 16]",-872.8235294117649
2.0,"(-16, 16]",-957.333333333333
2.0,"(-16, 16]",19.350000000000364
2.0,"(-16, 16]",-785.2244893308017
2.0,"(-16, 16]",-1221.5726495726494
2.0,"(-16, 16]",4211.903846153846
2.0,"(-16, 16]",3351.0690793886743
2.0,"(-16, 16]",-3859.508333333333
2.0,"(-16, 16]",-1249.339072917198
2.0,"(-16, 16]",710.3121104451084
2.0,"(-16, 16]",272.4760595962289
2.0,"(-16, 16]",4671.740726905525
2.0,"(-16, 16]",-48.214285714285786
2.0,"(-16, 16]",-1273.3125
2.0,"(-16, 16]",-209.04411764705898
2.0,"(-16, 16]",-2491.454545454545
2.0,"(-16, 16]",1269.9952380952382
2.0,"(-16, 16]",551.8461538461534
2.0,"(-16, 16]",-2084.940170940171
2.0,"(-16, 16]",-63.5
2.0,"(-16, 16]",-736.3666666666662
2.0,"(-16, 16]",73.81474548343976
2.0,"(-16, 16]",258.26973684210543
2.0,"(-16, 16]",303.6218043745193
2.0,"(-16, 16]",-4144.999999999998
2.0,"(-16, 16]",2533.168888888889
2.0,"(-16, 16]",1391.7650438516193
2.0,"(-16, 16]",-6571.888487064132
2.0,"(-16, 16]",3161.810769230769
2.0,"(-16, 16]",1732.0170940170938
2.0,"(-16, 16]",2018.166666666667
2.0,"(-16, 16]",-4844.636363636364
2.0,"(-16, 16]",1200.5165217391311
2.0,"(-16, 16]",-459.6545454545449
2.0,"(-16, 16]",-2759.1617391304358
2.0,"(-16, 16]",477.04
2.0,"(-16, 16]",684.5538461538454
2.0,"(-16, 16]",-308.35294117647027
2.0,"(-16, 16]",693.6307692307691
2.0,"(-16, 16]",-3078.944444444445
2.0,"(-16, 16]",-2294.6610498448917
2.0,"(-16, 16]",-530.6999999999998
2.0,"(-16, 16]",1546.640714925039
2.0,"(-16, 16]",373.745448853726
2.0,"(-16, 16]",4132.790769230769
2.0,"(-16, 16]",682.0956521739135
2.0,"(-16, 16]",-593.1904761904761
2.0,"(-16, 16]",3814.735384615385
2.0,"(-16, 16]",4236.004615384615
2.0,"(-16, 16]",-1644.5
2.0,"(-16, 16]",-3345.916666666666
2.0,"(-16, 16]",-1716.833333333334
2.0,"(-16, 16]",2545.437570426155
2.0,"(-16, 16]",-2458.667463580737
2.0,"(-16, 16]",-473.6837944664034
2.0,"(-16, 16]",4896.427608713077
2.0,"(-16, 16]",679.0057418116347
2.0,"(-16, 16]",-930.6643356643362
