ws_diff,ws_diff_bin,steps_diff
-19.0,"(-48, -16]",-1965.7215384615383
-19.0,"(-48, -16]",-17.833333333333034
-19.0,"(-48, -16]",-4354.666666666667
-19.0,"(-48, -16]",234.96527777777786
-19.0,"(-48, -16]",261.869565217391
-19.0,"(-48, -16]",-916.7070707070708
-19.0,"(-48, -16]",2056.444444444445
-19.0,"(-48, -16]",-1313.4027777777785
-19.0,"(-48, -16]",2239.6538461538457
-19.0,"(-48, -16]",1722.4533333333331
-19.0,"(-48, -16]",1411.125
-19.0,"(-48, -16]",-955.3740070347501
-19.0,"(-48, -16]",-1946.6783333333335
-19.0,"(-48, -16]",736.415
-19.0,"(-48, -16]",947.3333333333336
-19.0,"(-48, -16]",-2957.550961234
-18.0,"(-48, -16]",1979.9864253393664
-18.0,"(-48, -16]",400.40118577075106
-18.0,"(-48, -16]",-3607.4496770350315
-18.0,"(-48, -16]",2373.26
-18.0,"(-48, -16]",767.3599999999999
-18.0,"(-48, -16]",-260.6214285714286
-18.0,"(-48, -16]",2149.8205128205122
-18.0,"(-48, -16]",3774.1968649470336
-18.0,"(-48, -16]",-1189.4466666666665
-18.0,"(-48, -16]",-5289.0317460317465
-18.0,"(-48, -16]",1029.6456828829332
-18.0,"(-48, -16]",667.4747474747472
-18.0,"(-48, -16]",-2952.1617391304353
-18.0,"(-48, -16]",-2906.219047619047
-18.0,"(-48, -16]",-4430.825396825398
-18.0,"(-48, -16]",2478.888111888112
-18.0,"(-48, -16]",-3641.2237268665226
-18.0,"(-48, -16]",-837.4730769230772
-18.0,"(-48, -16]",-2752.25127992381
-18.0,"(-48, -16]",-6323.63758372325
-18.0,"(-48, -16]",-5226.666666666666
-18.0,"(-48, -16]",-4835.380952380952
-18.0,"(-48, -16]",-2518.2352941176473
-18.0,"(-48, -16]",3950.4471494867503
-18.0,"(-48, -16]",1271.3888888888887
-18.0,"(-48, -16]",-864.4307975917368
-18.0,"(-48, -16]",2.1818181818180165
-18.0,"(-48, -16]",1508.3264654635775
-18.0,"(-48, -16]",4440.968430292857
-18.0,"(-48, -16]",3394.7569230769236
-18.0,"(-48, -16]",4431.968457035
-18.0,"(-48, -16]",-1512.6008603178616
-18.0,"(-48, -16]",3965.391304347826
-18.0,"(-48, -16]",-342.125
-18.0,"(-48, -16]",201.6333333333337
-18.0,"(-48, -16]",-1049.8999811783788
-18.0,"(-48, -16]",2048.0568812508122
-18.0,"(-48, -16]",2296.1669937520514
-18.0,"(-48, -16]",-2832.0595238095248
-18.0,"(-48, -16]",-1811.6764705882351
-18.0,"(-48, -16]",625.2876923076923
-17.0,"(-48, -16]",-503.57072929919195
-17.0,"(-48, -16]",246.45692307692295
-17.0,"(-48, -16]",-293.782608695652
-17.0,"(-48, -16]",-5435.380952380952
-17.0,"(-48, -16]",668.6285714285714
-17.0,"(-48, -16]",122.36363636363606
-17.0,"(-48, -16]",-998.7762237762244
-17.0,"(-48, -16]",265.52499999999964
-17.0,"(-48, -16]",-1641.083333333333
-17.0,"(-48, -16]",1834.6014492753625
-17.0,"(-48, -16]",-1598.2353846153853
-17.0,"(-48, -16]",4573.380952380953
-17.0,"(-48, -16]",3441.590909090909
-17.0,"(-48, -16]",-248.1955555555556
-17.0,"(-48, -16]",-392.8752577008213
-17.0,"(-48, -16]",-1302.0
-17.0,"(-48, -16]",-4057.5446153846146
-17.0,"(-48, -16]",-1733.4426877470362
-17.0,"(-48, -16]",922.9000000000003
-17.0,"(-48, -16]",-4354.219999999998
-17.0,"(-48, -16]",-1577.094029577076
-17.0,"(-48, -16]",3901.08
-17.0,"(-48, -16]",-265.0
-17.0,"(-48, -16]",-91.04819772677706
-17.0,"(-48, -16]",7443.630286949061
-17.0,"(-48, -16]",2183.0362361662355
-17.0,"(-48, -16]",501.95807679333296
-17.0,"(-48, -16]",311.4707692307693
-17.0,"(-48, -16]",-2704.7641538742937
-17.0,"(-48, -16]",476.1463182236944
-17.0,"(-48, -16]",-2292.2105263157896
-17.0,"(-48, -16]",-790.3200000000003
-17.0,"(-48, -16]",3913.037267080745
-17.0,"(-48, -16]",-4937.576666666666
-16.0,"(-48, -16]",-275.3478260869565
-16.0,"(-48, -16]",3049.5
-16.0,"(-48, -16]",-540.3931623931621
-16.0,"(-48, -16]",-4396.078947368423
-16.0,"(-48, -16]",-227.40923840851246
-16.0,"(-48, -16]",-5094.557692307692
-16.0,"(-48, -16]",1672.5
-16.0,"(-48, -16]",2226.2
-16.0,"(-48, -16]",2792.376923076924
-16.0,"(-48, -16]",-584.7281538721736
-16.0,"(-48, -16]",3887.6753246753246
-16.0,"(-48, -16]",-3212.4069264069262
-16.0,"(-48, -16]",2495.755384615385
-16.0,"(-48, -16]",1866.2962639137884
-16.0,"(-48, -16]",579.7352941176467
-16.0,"(-48, -16]",1129.7777777777776
-16.0,"(-48, -16]",1014.1223776223778
-16.0,"(-48, -16]",-769.3486628826922
-16.0,"(-48, -16]",-2328.654860721665
-16.0,"(-48, -16]",-3278.976009119609
-16.0,"(-48, -16]",795.3384615384613
-16.0,"(-48, -16]",1607.7321354333326
-16.0,"(-48, -16]",-8.175000000000182
-16.0,"(-48, -16]",1240.746352445024
-16.0,"(-48, -16]",668.0183661322135
-16.0,"(-48, -16]",271.39393939393904
-16.0,"(-48, -16]",-2444.5224368055833
-16.0,"(-48, -16]",3499.2222222222217
-16.0,"(-48, -16]",3561.643076923077
-16.0,"(-48, -16]",4781.827632022308
-16.0,"(-48, -16]",-2787.842948717949
-16.0,"(-48, -16]",2880.7166666666667
-16.0,"(-48, -16]",-1085.9214285714295
-16.0,"(-48, -16]",3258.4375
-16.0,"(-48, -16]",-2298.678571428572
-16.0,"(-48, -16]",-4131.24
-16.0,"(-48, -16]",672.4320533181935
-16.0,"(-48, -16]",2111.815384615385
-16.0,"(-48, -16]",-1425.9215074970707
-16.0,"(-48, -16]",-540.95261235813
-16.0,"(-48, -16]",947.1727542172994
-16.0,"(-48, -16]",-8103.672157586163
-16.0,"(-48, -16]",748.5555555555558
-16.0,"(-48, -16]",2780.777777777777
-16.0,"(-48, -16]",1082.4696356275304
-16.0,"(-48, -16]",-483.6083033154764
-15.0,"(-16, 16]",-7374.3600000000015
-15.0,"(-16, 16]",2092.8888888888887
-15.0,"(-16, 16]",642.1756798837541
-15.0,"(-16, 16]",-3159.006493506493
-15.0,"(-16, 16]",800.7349999999997
-15.0,"(-16, 16]",-3555.817391304349
-15.0,"(-16, 16]",-1899.8678260869565
-15.0,"(-16, 16]",801.7335327148007
-15.0,"(-16, 16]",163.18055555555475
-15.0,"(-16, 16]",-2782.3614395950613
-15.0,"(-16, 16]",288.1166666666664
-15.0,"(-16, 16]",1236.636363636364
-15.0,"(-16, 16]",2183.6666666666665
-15.0,"(-16, 16]",168.920676961332
-15.0,"(-16, 16]",-2392.052614939708
-15.0,"(-16, 16]",-3710.7485714285713
-15.0,"(-16, 16]",1951.323174859922
-15.0,"(-16, 16]",-69.3293138778572
-15.0,"(-16, 16]",425.1571428571433
-15.0,"(-16, 16]",-444.5
-15.0,"(-16, 16]",-804.1309523809523
-15.0,"(-16, 16]",-281.677865612648
-15.0,"(-16, 16]",-976.9882943143813
-15.0,"(-16, 16]",-2086.0666666666666
-15.0,"(-16, 16]",-1673.3333333333335
-15.0,"(-16, 16]",-2002.3803413037624
-15.0,"(-16, 16]",1135.795384615385
-15.0,"(-16, 16]",707.2254401631785
-15.0,"(-16, 16]",3026.0
-15.0,"(-16, 16]",1941.2037495667953
-15.0,"(-16, 16]",4782.043546081384
-15.0,"(-16, 16]",-1662.9528125000393
-15.0,"(-16, 16]",-720.3199999999997
-15.0,"(-16, 16]",557.8342857142852
-15.0,"(-16, 16]",1206.3616584144766
-15.0,"(-16, 16]",3908.916666666666
-15.0,"(-16, 16]",654.242424242424
-15.0,"(-16, 16]",-1303.4950155635415
-15.0,"(-16, 16]",5444.627450980392
-15.0,"(-16, 16]",264.4166666666661
-15.0,"(-16, 16]",2064.754999999999
-15.0,"(-16, 16]",-3625.4107692307703
-15.0,"(-16, 16]",3924.086888261157
-15.0,"(-16, 16]",1778.75
-14.0,"(-16, 16]",-3136.850980392157
-14.0,"(-16, 16]",-3111.146853146854
-14.0,"(-16, 16]",1545.625
-14.0,"(-16, 16]",924.9615384615379
-14.0,"(-16, 16]",-242.09345703200046
-14.0,"(-16, 16]",7245.753787878789
-14.0,"(-16, 16]",5528.28
-14.0,"(-16, 16]",-543.2713043478261
-14.0,"(-16, 16]",-520.9249356583041
-14.0,"(-16, 16]",1177.8496732026142
-14.0,"(-16, 16]",347.08496732026106
-14.0,"(-16, 16]",-844.0495238095236
-14.0,"(-16, 16]",1349.9927481357865
-14.0,"(-16, 16]",166.9027215038691
-14.0,"(-16, 16]",1621.5619047619045
-14.0,"(-16, 16]",-1162.7136363636369
-14.0,"(-16, 16]",-3261.4305231547837
-14.0,"(-16, 16]",6743.55135019185
-14.0,"(-16, 16]",-2033.0799999999995
-14.0,"(-16, 16]",5987.284615384616
-14.0,"(-16, 16]",-4533.018542667771
-14.0,"(-16, 16]",-1545.1726190476202
-14.0,"(-16, 16]",629.0011773368415
-14.0,"(-16, 16]",-2971.666666666667
-14.0,"(-16, 16]",-3770.200118259
-14.0,"(-16, 16]",1636.2788461538455
-14.0,"(-16, 16]",294.4019147404161
-14.0,"(-16, 16]",4120.999820459471
-14.0,"(-16, 16]",-1146.3193882490475
-14.0,"(-16, 16]",365.5
-14.0,"(-16, 16]",255.06860799291283
-14.0,"(-16, 16]",-319.6666666666665
-14.0,"(-16, 16]",-1834.3166666666666
-14.0,"(-16, 16]",2850.642857142857
-14.0,"(-16, 16]",1890.6761133603231
-14.0,"(-16, 16]",1833.0637928810372
-14.0,"(-16, 16]",-2246.4604055792306
-14.0,"(-16, 16]",1987.053571428572
-14.0,"(-16, 16]",2856.0514705882347
-14.0,"(-16, 16]",-2761.12
-14.0,"(-16, 16]",3069.3787477371006
-14.0,"(-16, 16]",-5507.405119910447
-14.0,"(-16, 16]",-448.4448160535121
-14.0,"(-16, 16]",-150.80671149806085
-14.0,"(-16, 16]",-1539.4222222222227
-14.0,"(-16, 16]",12428.0
-14.0,"(-16, 16]",-932.525454545454
-14.0,"(-16, 16]",10959.596070862875
-13.0,"(-16, 16]",-1373.6125000000004
-13.0,"(-16, 16]",883.4602503725259
-13.0,"(-16, 16]",-4786.759999999998
-13.0,"(-16, 16]",-2200.645833333333
-13.0,"(-16, 16]",1805.7965686274522
-13.0,"(-16, 16]",-1130.2684210526318
-13.0,"(-16, 16]",9382.78787878788
-13.0,"(-16, 16]",-310.6666666666665
-13.0,"(-16, 16]",-2568.640000000001
-13.0,"(-16, 16]",-2010.4411764705883
-13.0,"(-16, 16]",-89.44118942453086
-13.0,"(-16, 16]",1414.9580224097015
-13.0,"(-16, 16]",-3409.038461538462
-13.0,"(-16, 16]",6423.722222222222
-13.0,"(-16, 16]",8.880952380952293
-13.0,"(-16, 16]",7604.833333333332
-13.0,"(-16, 16]",-3387.1186898219994
-13.0,"(-16, 16]",-137.81573498964826
-13.0,"(-16, 16]",-2933.25
-13.0,"(-16, 16]",-431.9545454545455
-13.0,"(-16, 16]",919.4809771988756
-13.0,"(-16, 16]",361.55465587044546
-13.0,"(-16, 16]",4693.6648351648355
-13.0,"(-16, 16]",579.0
-13.0,"(-16, 16]",1135.1904761904761
-13.0,"(-16, 16]",-3174.75
-13.0,"(-16, 16]",-11147.444444444443
-13.0,"(-16, 16]",-1295.92
-13.0,"(-16, 16]",-578.4329766456449
-13.0,"(-16, 16]",2525.2861103775117
-13.0,"(-16, 16]",-9150.25
-13.0,"(-16, 16]",-2090.333333333333
-13.0,"(-16, 16]",2471.785714285715
-13.0,"(-16, 16]",4858.657051282052
-13.0,"(-16, 16]",-2269.772575250836
-13.0,"(-16, 16]",204.0418060200673
-13.0,"(-16, 16]",-1379.5500621864774
-13.0,"(-16, 16]",706.3466666666671
-13.0,"(-16, 16]",-1680.6313725490197
-13.0,"(-16, 16]",1495.833333333333
-13.0,"(-16, 16]",-1787.5827587380004
-13.0,"(-16, 16]",-3845.4577777777777
-13.0,"(-16, 16]",3021.353254045715
-13.0,"(-16, 16]",-964.120098039216
-13.0,"(-16, 16]",-1078.5
-12.0,"(-16, 16]",-2061.534090909091
-12.0,"(-16, 16]",-1583.6428571428573
-12.0,"(-16, 16]",-986.620553359684
-12.0,"(-16, 16]",2197.219624895224
-12.0,"(-16, 16]",5355.78
-12.0,"(-16, 16]",4065.814685314685
-12.0,"(-16, 16]",-5285.973151312555
-12.0,"(-16, 16]",901.6730769230772
-12.0,"(-16, 16]",-998.6397589781261
-12.0,"(-16, 16]",2209.600000000001
-12.0,"(-16, 16]",2782.776923076923
-12.0,"(-16, 16]",-1959.536923076923
-12.0,"(-16, 16]",-3748.4
-12.0,"(-16, 16]",361.57999999999987
-12.0,"(-16, 16]",1932.75
-12.0,"(-16, 16]",302.2956521739129
-12.0,"(-16, 16]",801.3763932724838
-12.0,"(-16, 16]",-6520.656862745099
-12.0,"(-16, 16]",-8931.503502114507
-12.0,"(-16, 16]",-1948.9952153110046
-12.0,"(-16, 16]",-3122.2452173913043
-12.0,"(-16, 16]",3939.6730769230767
-12.0,"(-16, 16]",3133.25
-12.0,"(-16, 16]",-269.04166666666697
-12.0,"(-16, 16]",-5307.041666666667
-12.0,"(-16, 16]",2636.115384615385
-12.0,"(-16, 16]",-3225.7474999999995
-12.0,"(-16, 16]",-714.958333333333
-12.0,"(-16, 16]",-334.3411764705884
-12.0,"(-16, 16]",1077.740713264463
-12.0,"(-16, 16]",-410.83490995841294
-12.0,"(-16, 16]",2394.1822742474915
-12.0,"(-16, 16]",3430.6923076923085
-12.0,"(-16, 16]",-2334.4
-12.0,"(-16, 16]",-3271.0952380952376
-12.0,"(-16, 16]",-3479.9285714285716
-12.0,"(-16, 16]",-293.86453808815213
-12.0,"(-16, 16]",-551.389499916
-12.0,"(-16, 16]",-567.060606060606
-12.0,"(-16, 16]",2216.9911804181984
-12.0,"(-16, 16]",451.5769230769229
-12.0,"(-16, 16]",149.52166666666562
-12.0,"(-16, 16]",38.764302059496
-11.0,"(-16, 16]",-2651.8888888888887
-11.0,"(-16, 16]",-3539.786086956521
-11.0,"(-16, 16]",1050.8815384615382
-11.0,"(-16, 16]",2134.8041958041954
-11.0,"(-16, 16]",767.1628907143132
-11.0,"(-16, 16]",-479.6346153846152
-11.0,"(-16, 16]",-715.1666666666665
-11.0,"(-16, 16]",-1650.04840305496
-11.0,"(-16, 16]",3194.714285714286
-11.0,"(-16, 16]",194.0663617415689
-11.0,"(-16, 16]",937.0
-11.0,"(-16, 16]",-2595.5666666666666
-11.0,"(-16, 16]",286.5454545454545
-11.0,"(-16, 16]",-777.0
-11.0,"(-16, 16]",-823.9200000000002
-11.0,"(-16, 16]",-778.2799999999997
-11.0,"(-16, 16]",-155.01608721051434
-11.0,"(-16, 16]",-133.57230769230773
-11.0,"(-16, 16]",3129.92487786504
-11.0,"(-16, 16]",594.0175438596493
-11.0,"(-16, 16]",1614.7386363636358
-11.0,"(-16, 16]",-5716.055555555556
-11.0,"(-16, 16]",-147.0
-11.0,"(-16, 16]",182.0317626957604
-11.0,"(-16, 16]",-2583.9369230769234
-11.0,"(-16, 16]",4438.578938799917
-11.0,"(-16, 16]",-62.29870129870142
-11.0,"(-16, 16]",-6231.330434782609
-11.0,"(-16, 16]",-935.0238095238092
-11.0,"(-16, 16]",-593.1750000000002
-11.0,"(-16, 16]",-392.92884410864923
-11.0,"(-16, 16]",-6205.795454545455
-11.0,"(-16, 16]",-1964.3484848484852
-11.0,"(-16, 16]",-2188.08
-11.0,"(-16, 16]",670.2392247519999
-11.0,"(-16, 16]",2262.3239121845763
-11.0,"(-16, 16]",4691.909090909091
-11.0,"(-16, 16]",182.6397039786998
-11.0,"(-16, 16]",857.3272727272732
-11.0,"(-16, 16]",-1989.2857142857144
-11.0,"(-16, 16]",68.27625478003438
-11.0,"(-16, 16]",-326.66666666666674
-11.0,"(-16, 16]",-3843.389475321477
-10.0,"(-16, 16]",-2213.88
-10.0,"(-16, 16]",-8499.765
-10.0,"(-16, 16]",-9695.577777777777
-10.0,"(-16, 16]",-2786.6944444444453
-10.0,"(-16, 16]",240.0858585858586
-10.0,"(-16, 16]",-2869.7435897435903
-10.0,"(-16, 16]",-1136.69208795953
-10.0,"(-16, 16]",2353.4500732420865
-10.0,"(-16, 16]",4562.771315294829
-10.0,"(-16, 16]",996.3200964810612
-10.0,"(-16, 16]",286.804347826087
-10.0,"(-16, 16]",-1827.75
-10.0,"(-16, 16]",125.27777777777784
-10.0,"(-16, 16]",-4220.958333333333
-10.0,"(-16, 16]",-164.01506347666648
-10.0,"(-16, 16]",2165.83779264214
-10.0,"(-16, 16]",3005.296988351047
-10.0,"(-16, 16]",2826.1197421500474
-10.0,"(-16, 16]",2147.190476190476
-10.0,"(-16, 16]",-1944.25
-10.0,"(-16, 16]",-1607.7756601823214
-10.0,"(-16, 16]",2311.0
-10.0,"(-16, 16]",227.5225891731734
-10.0,"(-16, 16]",-1178.123076923077
-10.0,"(-16, 16]",5999.278461538461
-10.0,"(-16, 16]",-1350.4772627675854
-10.0,"(-16, 16]",-2241.4492753623185
-10.0,"(-16, 16]",-1144.8999999999996
-10.0,"(-16, 16]",-72.39692307692303
-10.0,"(-16, 16]",1434.4796991432922
-10.0,"(-16, 16]",636.7750000000002
-10.0,"(-16, 16]",-5222.717948717949
-10.0,"(-16, 16]",-1864.8019047619052
-10.0,"(-16, 16]",-909.647727272727
-10.0,"(-16, 16]",4469.68205128205
-10.0,"(-16, 16]",-187.5260375980001
-10.0,"(-16, 16]",1524.9830769230755
-10.0,"(-16, 16]",841.9000000000002
-10.0,"(-16, 16]",-2820.625
-10.0,"(-16, 16]",-2182.1666666666665
-10.0,"(-16, 16]",4619.019230769231
-10.0,"(-16, 16]",-4350.817911790627
-10.0,"(-16, 16]",-5499.6
-10.0,"(-16, 16]",4899.809523809524
-9.0,"(-16, 16]",442.8505172074435
-9.0,"(-16, 16]",2058.7153846153847
-9.0,"(-16, 16]",892.0939254748332
-9.0,"(-16, 16]",-187.6856689430001
-9.0,"(-16, 16]",-509.43333333333334
-9.0,"(-16, 16]",-1111.7820512820517
-9.0,"(-16, 16]",-4810.625
-9.0,"(-16, 16]",2195.6746481793216
-9.0,"(-16, 16]",-922.0588235294116
-9.0,"(-16, 16]",-18.583333333333034
-9.0,"(-16, 16]",-66.79220779220759
-9.0,"(-16, 16]",2463.4705882352937
-9.0,"(-16, 16]",-3935.320000000001
-9.0,"(-16, 16]",-1651.603748348566
-9.0,"(-16, 16]",-2133.688133270124
-9.0,"(-16, 16]",4180.510509116811
-9.0,"(-16, 16]",1940.2428571428568
-9.0,"(-16, 16]",-1834.75
-9.0,"(-16, 16]",669.7583333333333
-9.0,"(-16, 16]",3005.666666666667
-9.0,"(-16, 16]",2307.565217391304
-9.0,"(-16, 16]",154.94527326280422
-9.0,"(-16, 16]",976.6800000000003
-9.0,"(-16, 16]",1150.209230769231
-9.0,"(-16, 16]",-1631.916666666667
-9.0,"(-16, 16]",98.74639214319359
-9.0,"(-16, 16]",923.4830769230772
-9.0,"(-16, 16]",2464.972271484281
-9.0,"(-16, 16]",1230.269230769231
-9.0,"(-16, 16]",2067.3888888888887
-9.0,"(-16, 16]",185.94389924058305
-9.0,"(-16, 16]",428.3333333333329
-9.0,"(-16, 16]",-1708.8098292139996
-9.0,"(-16, 16]",-2644.30701754386
-9.0,"(-16, 16]",-4195.36
-9.0,"(-16, 16]",3783.3650793650786
-9.0,"(-16, 16]",992.2857142857138
-9.0,"(-16, 16]",622.5277420610441
-9.0,"(-16, 16]",5968.573717948719
-9.0,"(-16, 16]",164.62643026494743
-9.0,"(-16, 16]",-2358.265700483092
-9.0,"(-16, 16]",-1419.899665551839
-9.0,"(-16, 16]",-190.70454545454552
-9.0,"(-16, 16]",-416.9230769230771
-9.0,"(-16, 16]",2049.367692307692
-9.0,"(-16, 16]",-1053.9903846153848
-9.0,"(-16, 16]",-6337.333333333334
-9.0,"(-16, 16]",-1535.9464285714284
-9.0,"(-16, 16]",639.5666666666671
-9.0,"(-16, 16]",-474.82971880679185
-9.0,"(-16, 16]",1361.8589743589744
-9.0,"(-16, 16]",-556.0818181818181
-9.0,"(-16, 16]",93.57692307692379
-9.0,"(-16, 16]",2412.0
-9.0,"(-16, 16]",576.5903503405998
-9.0,"(-16, 16]",-429.06666666666666
-9.0,"(-16, 16]",13138.25
-9.0,"(-16, 16]",-16030.084705882351
-9.0,"(-16, 16]",2948.888888888889
-9.0,"(-16, 16]",1231.1153846153848
-9.0,"(-16, 16]",1417.419298844221
-8.0,"(-16, 16]",-2683.175
-8.0,"(-16, 16]",-846.18028428875
-8.0,"(-16, 16]",1271.9001396976528
-8.0,"(-16, 16]",2185.0829744585435
-8.0,"(-16, 16]",-2804.71646626588
-8.0,"(-16, 16]",243.69047619047612
-8.0,"(-16, 16]",3122.375255550329
-8.0,"(-16, 16]",928.7619047619057
-8.0,"(-16, 16]",-224.88461538461524
-8.0,"(-16, 16]",-257.0133333333333
-8.0,"(-16, 16]",-1798.630434782609
-8.0,"(-16, 16]",2057.3138461538456
-8.0,"(-16, 16]",4209.583333333333
-8.0,"(-16, 16]",-1318.0066687801104
-8.0,"(-16, 16]",-1680.4499999999996
-8.0,"(-16, 16]",2896.916666666666
-8.0,"(-16, 16]",-599.3049090862543
-8.0,"(-16, 16]",-2334.938461538461
-8.0,"(-16, 16]",4228.357142857143
-8.0,"(-16, 16]",10452.06784165842
-8.0,"(-16, 16]",1181.4166666666665
-8.0,"(-16, 16]",-1582.4615384615383
-8.0,"(-16, 16]",22.430769230770238
-8.0,"(-16, 16]",1045.335968379447
-8.0,"(-16, 16]",133.375
-8.0,"(-16, 16]",-1516.041666666667
-8.0,"(-16, 16]",-730.3200000000003
-8.0,"(-16, 16]",-1421.624060150376
-8.0,"(-16, 16]",615.416666666667
-8.0,"(-16, 16]",1452.416666666666
-8.0,"(-16, 16]",983.6166666666664
-8.0,"(-16, 16]",545.5666666666666
-8.0,"(-16, 16]",-344.06004661207413
-8.0,"(-16, 16]",3506.0746963516663
-8.0,"(-16, 16]",113.4272727272728
-8.0,"(-16, 16]",-1877.5
-8.0,"(-16, 16]",2214.1153846153848
-8.0,"(-16, 16]",-487.7153846153851
-8.0,"(-16, 16]",78.80830039525699
-8.0,"(-16, 16]",-889.4923076923077
-8.0,"(-16, 16]",1976.6053817795998
-8.0,"(-16, 16]",-1495.457853838454
-8.0,"(-16, 16]",190.57999999999996
-8.0,"(-16, 16]",1623.625
-8.0,"(-16, 16]",-2231.9744466166667
-8.0,"(-16, 16]",901.0
-8.0,"(-16, 16]",653.5309090909091
-8.0,"(-16, 16]",2948.396679619962
-8.0,"(-16, 16]",-699.3000000000003
-8.0,"(-16, 16]",2855.662659797644
-8.0,"(-16, 16]",2452.2707692307704
-8.0,"(-16, 16]",-784.666666666667
-8.0,"(-16, 16]",-1538.7340044531659
-7.0,"(-16, 16]",-523.5797441039995
-7.0,"(-16, 16]",1940.3188854489167
-7.0,"(-16, 16]",7910.369565217393
-7.0,"(-16, 16]",915.1785714285717
-7.0,"(-16, 16]",2094.5
-7.0,"(-16, 16]",-3512.2695312443957
-7.0,"(-16, 16]",1482.3266666666668
-7.0,"(-16, 16]",261.46153846153857
-7.0,"(-16, 16]",1114.992424242424
-7.0,"(-16, 16]",1362.72
-7.0,"(-16, 16]",8254.75
-7.0,"(-16, 16]",536.0
-7.0,"(-16, 16]",-2485.222961422832
-7.0,"(-16, 16]",627.5
-7.0,"(-16, 16]",5861.5
-7.0,"(-16, 16]",1854.1791683833335
-7.0,"(-16, 16]",-5893.592307692307
-7.0,"(-16, 16]",1919.176470588236
-7.0,"(-16, 16]",850.1347368421048
-7.0,"(-16, 16]",2167.361710232806
-7.0,"(-16, 16]",2587.6826077973074
-7.0,"(-16, 16]",4.201907730429412
-7.0,"(-16, 16]",3451.9753846153853
-7.0,"(-16, 16]",-2.75
-7.0,"(-16, 16]",-860.7933333333332
-7.0,"(-16, 16]",7951.538461538462
-7.0,"(-16, 16]",5253.3493189395285
-7.0,"(-16, 16]",1316.965
-7.0,"(-16, 16]",-2242.126956521739
-7.0,"(-16, 16]",967.2083333333333
-7.0,"(-16, 16]",1186.625
-7.0,"(-16, 16]",5923.636923076924
-7.0,"(-16, 16]",-2695.333333333333
-7.0,"(-16, 16]",-1114.2545454545457
-7.0,"(-16, 16]",-497.63782051282027
-7.0,"(-16, 16]",1063.6191304347826
-7.0,"(-16, 16]",1121.9714285714288
-7.0,"(-16, 16]",-2636.8288770053477
-7.0,"(-16, 16]",-2330.582328386965
-7.0,"(-16, 16]",571.6870087774541
-7.0,"(-16, 16]",302.6105263157897
-7.0,"(-16, 16]",-520.3647033612178
-7.0,"(-16, 16]",-1027.5248674638106
-7.0,"(-16, 16]",1118.3135850085714
-7.0,"(-16, 16]",-2135.8000000000006
-7.0,"(-16, 16]",-1628.5654761904761
-6.0,"(-16, 16]",544.4832402070001
-6.0,"(-16, 16]",909.8571428571428
-6.0,"(-16, 16]",2721.3809523809523
-6.0,"(-16, 16]",2856.0064817953075
-6.0,"(-16, 16]",-2583.84
-6.0,"(-16, 16]",2516.9500000000007
-6.0,"(-16, 16]",-244.323863636364
-6.0,"(-16, 16]",-2088.610631660346
-6.0,"(-16, 16]",1859.4444444444446
-6.0,"(-16, 16]",-800.9000000000002
-6.0,"(-16, 16]",-2482.3088512072377
-6.0,"(-16, 16]",-1057.666666666666
-6.0,"(-16, 16]",718.9303347063388
-6.0,"(-16, 16]",-1093.6
-6.0,"(-16, 16]",-6842.791666666666
-6.0,"(-16, 16]",4893.634615384615
-6.0,"(-16, 16]",-8651.708333333334
-6.0,"(-16, 16]",-1226.736263736264
-6.0,"(-16, 16]",-1346.4189723320155
-6.0,"(-16, 16]",380.19090909091034
-6.0,"(-16, 16]",-1803.4685714285715
-6.0,"(-16, 16]",-1130.452898550725
-6.0,"(-16, 16]",-692.0555555555558
-6.0,"(-16, 16]",2198.47619047619
-6.0,"(-16, 16]",183.78571428571428
-6.0,"(-16, 16]",1851.6621826215012
-6.0,"(-16, 16]",-6650.428571428572
-6.0,"(-16, 16]",-2919.1519471161537
-6.0,"(-16, 16]",4291.36
-6.0,"(-16, 16]",2682.875
-6.0,"(-16, 16]",-1182.1328201292026
-6.0,"(-16, 16]",-3480.428287262478
-6.0,"(-16, 16]",-506.2000000000001
-6.0,"(-16, 16]",-2713.439271255061
-6.0,"(-16, 16]",422.04545454545496
-6.0,"(-16, 16]",1507.0512820512818
-6.0,"(-16, 16]",-511.78846153846183
-6.0,"(-16, 16]",-4256.665809655284
-6.0,"(-16, 16]",-3377.789473684211
-6.0,"(-16, 16]",2442.230769230769
-6.0,"(-16, 16]",3696.923816075031
-6.0,"(-16, 16]",-1119.0518321970826
-6.0,"(-16, 16]",1700.2094918636326
-6.0,"(-16, 16]",1844.2585328269568
-6.0,"(-16, 16]",1486.4090043304784
-6.0,"(-16, 16]",-2407.9111111111115
-6.0,"(-16, 16]",-995.9070139925366
-6.0,"(-16, 16]",-1952.617391304348
-6.0,"(-16, 16]",-1406.388888888889
-6.0,"(-16, 16]",-2387.0
-6.0,"(-16, 16]",1020.6994047619046
-6.0,"(-16, 16]",-1635.484375
-6.0,"(-16, 16]",-15952.5
-6.0,"(-16, 16]",-10563.601769323242
-6.0,"(-16, 16]",-2715.296923076923
-6.0,"(-16, 16]",-6779.150299082532
-6.0,"(-16, 16]",1380.9586239703688
-6.0,"(-16, 16]",-3089.333333333333
-6.0,"(-16, 16]",-306.0513833992095
-6.0,"(-16, 16]",-153.7897435897439
